CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G4701H109,IHS,IHS HOLDING LIMITED,577484,391758,4.75M,3.22M,+210.9%,<.01%
38141G104,GS,GOLDMAN SACHS GROUP INC,3780,3780,3.2M,3.2M,NEW,<.01%
297178105,ESS,ESSEX PPTY TR INC,13192,13192,3.19M,3.19M,NEW,<.01%
95082P105,WCC,WESCO INTL INC,118421,11511,32.4M,3.15M,+10.8%,0.06%
896095106,TCBK,TRICO BANCSHARES,66189,66189,3.15M,3.15M,NEW,<.01%
76009N100,UPBD,UPBOUND GROUP INC,173582,173582,3.13M,3.13M,NEW,<.01%
06738E204,BCS,BARCLAYS PLC,310354,147304,6.57M,3.12M,+90.3%,0.01%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,42678,42678,3.1M,3.1M,NEW,<.01%
464286509,EWC,ISHARES INC,56413,56413,3.09M,3.09M,NEW,<.01%
Y0207T100,ASC,ARDMORE SHIPPING CORP,310759,202197,4.74M,3.08M,+186.3%,<.01%
038923108,ABR,ARBOR REALTY TRUST INC,398195,398195,3.07M,3.07M,NEW,<.01%
56400P706,MNKD,MANNKIND CORP,1249177,1249177,3.06M,3.06M,NEW,<.01%
03783C100,APPF,APPFOLIO INC,19135,19135,3.02M,3.02M,NEW,<.01%
29670G102,WTRG,ESSENTIAL UTILS INC,74921,74921,3.02M,3.02M,NEW,<.01%
03820C105,AIT,APPLIED INDL TECHNOLOGIES IN,55445,11366,14.71M,3.02M,+25.8%,0.03%
87724P106,TMHC,TAYLOR MORRISON HOME CORP,51684,51684,3.01M,3.01M,NEW,<.01%
15643U104,LEU,CENTRUS ENERGY CORP,17302,17302,3M,3M,NEW,<.01%
826599102,SGML,SIGMA LITHIUM CORPORATION,2477008,243274,30.57M,3M,+10.9%,0.05%
40416E103,HCI,HCI GROUP INC,19274,19274,2.98M,2.98M,NEW,<.01%
34965K107,FTRE,FORTREA HLDGS INC,352372,315989,3.32M,2.98M,+868.5%,<.01%
023111404,AMRN,AMARIN CORP PLC,240761,204270,3.48M,2.95M,+559.8%,<.01%
921943858,VEA,VANGUARD TAX-MANAGED FDS,46085,46085,2.95M,2.95M,NEW,<.01%
205887102,CAG,CONAGRA BRANDS INC,187444,187444,2.95M,2.95M,NEW,<.01%
08975B109,BBAI,BIGBEAR AI HLDGS INC,830264,830264,2.92M,2.92M,NEW,<.01%
687793109,OSCR,OSCAR HEALTH INC,3113671,253419,35.71M,2.91M,+8.9%,0.06%
45579U109,INDV,INDIVIOR PHARMACEUTICALS INC,94943,94943,2.89M,2.89M,NEW,<.01%
81369Y860,XLRE,SELECT SECTOR SPDR TR,70759,70759,2.89M,2.89M,NEW,<.01%
L67359106,NEXA,NEXA RES S A,364903,272105,3.86M,2.88M,+293.2%,<.01%
983134107,WYNN,WYNN RESORTS LTD,28368,28368,2.88M,2.88M,NEW,<.01%
002896207,ANF,ABERCROMBIE & FITCH CO,31421,31421,2.87M,2.87M,NEW,<.01%
G6331P104,AOSL,ALPHA & OMEGA SEMICONDUCTOR,129287,129287,2.87M,2.87M,NEW,<.01%
64119N608,NTSK,NETSKOPE INC,336530,336530,2.86M,2.86M,NEW,<.01%
53635B107,LQDT,LIQUIDITY SVCS INC,93359,93359,2.85M,2.85M,NEW,<.01%
M68830112,MDWD,MEDIWOUND LTD,175479,175479,2.83M,2.83M,NEW,<.01%
378973507,GSAT,GLOBALSTAR INC,42230,42230,2.8M,2.8M,NEW,<.01%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,361983,18448,54.14M,2.76M,+5.4%,0.09%
74022D407,PDS,PRECISION DRILLING CORP,33881,28010,3.33M,2.75M,+477.1%,<.01%
880890108,TX,TERNIUM SA,68467,68467,2.75M,2.75M,NEW,<.01%
45780L104,INGN,INOGEN INC,642366,440417,3.97M,2.72M,+218.1%,<.01%
457642205,INOD,INNODATA INC,70379,70379,2.72M,2.72M,NEW,<.01%
23128Q101,CURB,CURBLINE PPTYS CORP,335995,105176,8.67M,2.71M,+45.6%,0.02%
G6891L105,PANL,PANGAEA LOGISTICS SOLUTION L,550914,381631,3.9M,2.7M,+225.4%,<.01%
47103J105,JANX,JANUX THERAPEUTICS INC,1156140,194321,16.07M,2.7M,+20.2%,0.03%
489170100,KMT,KENNAMETAL INC,297961,74536,10.77M,2.69M,+33.4%,0.02%
67079K100,SMR,NUSCALE PWR CORP,248358,248358,2.69M,2.69M,NEW,<.01%
477143101,JBLU,JETBLUE AIRWAYS CORP,608649,608649,2.69M,2.69M,NEW,<.01%
43114Q105,HPK,HIGHPEAK ENERGY INC,387859,387859,2.68M,2.68M,NEW,<.01%
04035M102,ARHS,ARHAUS INC,851075,393198,5.77M,2.67M,+85.9%,0.01%
505336107,LZB,LA Z BOY INC,82850,82850,2.66M,2.66M,NEW,<.01%
G61188127,LBTYK,LIBERTY GLOBAL LTD,226611,226611,2.66M,2.66M,NEW,<.01%
433313103,HNGE,HINGE HEALTH INC,347208,68785,13.39M,2.65M,+24.7%,0.02%
222795502,CUZ,COUSINS PPTYS INC,896618,115624,20.24M,2.61M,+14.8%,0.04%
26817Q886,DX,DYNEX CAP INC,887046,204288,11.32M,2.61M,+29.9%,0.02%
80517M109,SVV,SAVERS VALUE VLG INC,380682,345817,2.83M,2.57M,+991.9%,<.01%
753422104,RPD,RAPID7 INC,905181,461526,4.99M,2.54M,+104%,<.01%
05961W105,BMA,BANCO MACRO S A,32724,32724,2.53M,2.53M,NEW,<.01%
805111101,SVRA,SAVARA INC,463002,463002,2.53M,2.53M,NEW,<.01%
73757R102,PSTL,POSTAL REALTY TRUST INC,224248,135640,4.16M,2.52M,+153.1%,<.01%
252784301,DRH,DIAMONDROCK HOSPITALITY CO,281796,268300,2.64M,2.51M,+1988%,<.01%
65290E101,NXT,NEXTPOWER INC,20800,20800,2.51M,2.51M,NEW,<.01%
55306NAB0,MKSI,MKS INC.,10000000,1500000,16.58M,2.49M,+17.6%,0.03%
488401100,KMPR,KEMPER CORP,680709,80979,20.8M,2.47M,+13.5%,0.04%
89679M104,TFPM,TRIPLE FLAG PRECIOUS METAL,117245,71283,4.07M,2.47M,+155.1%,<.01%
G65163100,JOBY,JOBY AVIATION INC,298700,298700,2.47M,2.47M,NEW,<.01%
500631106,KEP,KOREA ELEC PWR CORP,526476,173066,7.5M,2.47M,+49%,0.01%
913456109,UVV,UNIVERSAL CORP VA MTNS BK EN,46068,46068,2.43M,2.43M,NEW,<.01%
71385M107,PRM,PERIMETER SOLUTIONS INC,165717,99322,4.05M,2.43M,+149.6%,<.01%
45778Q107,NSP,INSPERITY INC,89325,89325,2.42M,2.42M,NEW,<.01%
91532F102,UMAC,UNUSUAL MACHS INC,213093,193998,2.64M,2.41M,+1016%,<.01%
471024109,JAN,JANUS LIVING INC,101419,101419,2.39M,2.39M,NEW,<.01%
92189F601,NLR,VANECK ETF TRUST,20225,17890,2.69M,2.38M,+766.2%,<.01%
18539C204,CWEN,CLEARWAY ENERGY INC,318246,60346,12.5M,2.37M,+23.4%,0.02%
530307305,LBRDK,LIBERTY BROADBAND CORP,266564,46977,13.41M,2.36M,+21.4%,0.02%
04650F101,ATAI,ATAIBECKLEY INC,664724,664724,2.35M,2.35M,NEW,<.01%
11120U105,BRX,BRIXMOR PPTY GROUP INC,510666,81615,14.71M,2.35M,+19%,0.03%
458334109,IPAR,INTERPARFUMS INC,67593,25180,6.14M,2.29M,+59.4%,0.01%
626755102,MUSA,MURPHY USA INC,64855,4611,32.04M,2.28M,+7.7%,0.06%
00214Q203,ARKQ,ARK ETF TR,20233,20233,2.28M,2.28M,NEW,<.01%
218352102,CORT,CORCEPT THERAPEUTICS INC,56181,56181,2.26M,2.26M,NEW,<.01%
497266106,KEX,KIRBY CORP,16901,16901,2.25M,2.25M,NEW,<.01%
234264109,DAKT,DAKTRONICS INC,114846,114846,2.25M,2.25M,NEW,<.01%
G00894108,ARX,ACCELERANT HOLDINGS,166692,166692,2.23M,2.23M,NEW,<.01%
65345N106,NN,NEXTNAV INC,455869,138517,7.3M,2.22M,+43.6%,0.01%
103310108,BGSI,BOYD GROUP SERVICES INC,17339,17339,2.21M,2.21M,NEW,<.01%
75955J402,RLMD,RELMADA THERAPEUTICS INC,504820,317443,3.51M,2.21M,+169.4%,<.01%
69318J100,CNXN,PC CONNECTION INC,54989,37548,3.21M,2.2M,+215.3%,<.01%
319829107,FCF,FIRST COMWLTH FINL CORP PA,124708,124708,2.19M,2.19M,NEW,<.01%
580907103,MH,MCGRAW HILL INC,158181,158181,2.17M,2.17M,NEW,<.01%
59001A102,MTH,MERITAGE HOMES CORP,251287,34929,15.54M,2.16M,+16.1%,0.03%
864159108,RGR,STURM RUGER & CO INC,66900,53877,2.68M,2.16M,+413.7%,<.01%
042068205,ARM,ARM HOLDINGS PLC,14262,14262,2.16M,2.16M,NEW,<.01%
667746101,NWPX,NWPX INFRASTRUCTURE INC,31523,27493,2.45M,2.14M,+682.2%,<.01%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,80500,80500,2.12M,2.12M,NEW,<.01%
860372101,STC,STEWART INFORMATION SVCS COR,34186,34186,2.11M,2.11M,NEW,<.01%
52466B103,LZ,LEGALZOOM COM INC,828937,366880,4.7M,2.08M,+79.4%,<.01%
591774104,MCB,METROPOLITAN BK HLDG CORP,30120,24958,2.51M,2.08M,+483.5%,<.01%
432748101,HTH,HILLTOP HLDGS INC,64587,58006,2.31M,2.08M,+881.4%,<.01%
21873S108,CRWV,COREWEAVE INC,26770,26770,2.07M,2.07M,NEW,<.01%
71844V201,PECO,PHILLIPS EDISON & CO INC,55217,55217,2.07M,2.07M,NEW,<.01%
74319N100,ACDC,PROFRAC HLDG CORP,388964,332818,2.41M,2.06M,+592.8%,<.01%
637417106,NNN,NNN REIT INC,130978,48784,5.51M,2.05M,+59.4%,<.01%
124830878,CBL,CBL & ASSOC PPTYS INC,66784,53348,2.57M,2.05M,+397.1%,<.01%
02155H200,ALT,ALTIMMUNE INC,665289,665289,2.05M,2.05M,NEW,<.01%
387432107,GRNT,GRANITE RIDGE RESOURCES INC,347207,347207,2.04M,2.04M,NEW,<.01%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,41919,34693,2.46M,2.04M,+480.1%,<.01%
57686G105,MATX,MATSON INC,12387,12387,2.03M,2.03M,NEW,<.01%
G38327105,GPRK,GEOPARK LTD,455108,211409,4.32M,2.01M,+86.8%,<.01%
P31076105,CPA,COPA HOLDINGS SA,17613,17613,2M,2M,NEW,<.01%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,199890,79093,5.06M,2M,+65.5%,<.01%
149150104,CATY,CATHAY GEN BANCORP,39904,39904,1.99M,1.99M,NEW,<.01%
92892B103,VOYG,VOYAGER TECHNOLOGIES INC,148751,84925,3.48M,1.99M,+133.1%,<.01%
66987E206,NG,NOVAGOLD RESOURCES INC,505908,220601,4.54M,1.98M,+77.3%,<.01%
92204A504,VHT,VANGUARD WORLD FD,7967,7258,2.17M,1.98M,+1023.7%,<.01%
02083X103,PINE,ALPINE INCOME PPTY TR INC,109544,109544,1.97M,1.97M,NEW,<.01%
831754106,SWBI,SMITH & WESSON BRANDS INC,136844,136844,1.96M,1.96M,NEW,<.01%
63947X101,NCNO,NCINO INC,1053603,130774,15.78M,1.96M,+14.2%,0.03%
57142B104,MQ,MARQETA INC,2150491,474378,8.77M,1.94M,+28.3%,0.02%
451051106,IBTA,IBOTTA INC,64129,64129,1.92M,1.92M,NEW,<.01%
74965L101,RLJ,RLJ LODGING TR,257407,257407,1.91M,1.91M,NEW,<.01%
G4412G101,HLF,HERBALIFE LTD,129246,129246,1.9M,1.9M,NEW,<.01%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,264624,213874,2.33M,1.89M,+421.4%,<.01%
26884U109,EPR,EPR PPTYS,118688,37511,5.93M,1.87M,+46.2%,0.01%
91688R108,URG,UR-ENERGY INC,1248372,1248372,1.86M,1.86M,NEW,<.01%
92337F107,VCYT,VERACYTE INC,483904,57675,15.59M,1.86M,+13.5%,0.03%
296006109,ERO,ERO COPPER CORP,288696,69311,7.71M,1.85M,+31.6%,0.01%
29842P105,EPRX,EUPRAXIA PHARMACEUTICALS INC,967575,255471,7.01M,1.85M,+35.9%,0.01%
09228F103,BB,BLACKBERRY LTD,857089,567909,2.78M,1.84M,+196.4%,<.01%
172967424,C,CITIGROUP INC,1372377,16093,155.64M,1.83M,+1.2%,0.27%
92556W104,VIA,VIA TRANSN INC,121165,121165,1.82M,1.82M,NEW,<.01%
703343103,PATK,PATRICK INDS INC,21214,16322,2.36M,1.81M,+333.6%,<.01%
G2662B103,CRML,CRITICAL METALS CORP,227986,227986,1.81M,1.81M,NEW,<.01%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,47000,47000,1.81M,1.81M,NEW,<.01%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,1012126,504217,3.62M,1.81M,+99.3%,<.01%
G02602103,DOX,AMDOCS LTD,46126,27652,3.01M,1.8M,+149.7%,<.01%
00486H105,ADTN,ADTRAN HOLDINGS INC,564780,143394,7.1M,1.8M,+34%,0.01%
059520106,BCH,BANCO DE CHILE,48578,48578,1.8M,1.8M,NEW,<.01%
98585N106,YEXT,YEXT INC,466257,466257,1.79M,1.79M,NEW,<.01%
88032L605,TENX,TENAX THERAPEUTICS INC,533965,110550,8.54M,1.77M,+26.1%,0.01%
257554105,DOMO,DOMO INC,577636,577636,1.77M,1.77M,NEW,<.01%
719405102,PLAB,PHOTRONICS INC,43673,43673,1.76M,1.76M,NEW,<.01%
514952100,LB,LANDBRIDGE COMPANY LLC,25265,25265,1.74M,1.74M,NEW,<.01%
431284108,HIW,HIGHWOODS PPTYS INC,81462,81462,1.74M,1.74M,NEW,<.01%
55087P104,LYFT,LYFT INC,129700,129700,1.73M,1.73M,NEW,<.01%
38071H106,GROY,GOLD ROYALTY CORP,589155,479338,2.11M,1.72M,+436.5%,<.01%
74727A104,QCRH,QCR HLDGS INC,19975,19975,1.71M,1.71M,NEW,<.01%
641288105,NPCE,NEUROPACE INC,152025,127384,2M,1.68M,+517%,<.01%
533900106,LECO,LINCOLN ELEC HLDGS INC,180673,6626,45M,1.65M,+3.8%,0.08%
501976104,KYTX,KYVERNA THERAPEUTICS INC,222929,190745,1.92M,1.65M,+592.7%,<.01%
655844108,NSC,NORFOLK SOUTHN CORP,8254,5692,2.37M,1.63M,+222.2%,<.01%
G5784H106,MANU,MANCHESTER UTD PLC NEW,107400,96269,1.81M,1.62M,+864.9%,<.01%
G38644103,GCT,GIGACLOUD TECHNOLOGY INC,35660,35660,1.62M,1.62M,NEW,<.01%
674482203,OBE,OBSIDIAN ENERGY LTD,210996,170128,2M,1.61M,+416.3%,<.01%
91678A107,UPB,UPSTREAM BIO INC,178168,178168,1.6M,1.6M,NEW,<.01%
407497106,HLNE,HAMILTON LANE INC,58751,16106,5.84M,1.6M,+37.8%,0.01%
910340108,UFCS,UNITED FIRE GROUP INC,43160,43160,1.6M,1.6M,NEW,<.01%
888787108,TOST,TOAST INC,172900,60000,4.58M,1.59M,+53.1%,<.01%
46138B103,DBC,INVESCO DB COMMDY INDX TRCK,54825,54825,1.59M,1.59M,NEW,<.01%
92204A405,VFH,VANGUARD WORLD FD,23738,13082,2.87M,1.58M,+122.8%,<.01%
046224101,ASTE,ASTEC INDS INC,52906,29268,2.85M,1.58M,+123.8%,<.01%
808524847,SCHH,SCHWAB STRATEGIC TR,72967,72967,1.57M,1.57M,NEW,<.01%
00436Q106,ACEL,ACCEL ENTERTAINMENT INC,275097,140830,3M,1.54M,+104.9%,<.01%
533535100,LINC,LINCOLN EDL SVCS CORP,468556,37155,19.06M,1.51M,+8.6%,0.03%
82889N855,PFIX,SIMPLIFY EXCHANGE TRADED FUN,32600,32600,1.51M,1.51M,NEW,<.01%
29970N104,EVEX,EVE HLDG INC,958923,603301,2.38M,1.5M,+169.6%,<.01%
H5870P102,OCS,OCULIS HOLDING AG,56127,56127,1.49M,1.49M,NEW,<.01%
277461406,KODK,EASTMAN KODAK CO,355740,160936,3.22M,1.46M,+82.6%,<.01%
058586108,BLDP,BALLARD PWR SYS INC NEW,598814,598814,1.46M,1.46M,NEW,<.01%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,482168,133684,5.22M,1.45M,+38.4%,<.01%
022671101,AMAL,AMALGAMATED FINANCIAL CORP,63170,37182,2.46M,1.45M,+143.1%,<.01%
482480100,KLAC,KLA CORP,980,980,1.44M,1.44M,NEW,<.01%
G27907107,DOLE,DOLE PLC,259394,100106,3.71M,1.43M,+62.8%,<.01%
05278C107,ATHM,AUTOHOME INC,82354,82354,1.43M,1.43M,NEW,<.01%
69121K104,OBDC,BLUE OWL CAPITAL CORPORATION,129103,129103,1.43M,1.43M,NEW,<.01%
15678C102,CBLL,CERIBELL INC,77733,77733,1.42M,1.42M,NEW,<.01%
30190A104,FG,F&G ANNUITIES & LIFE INC,128887,55990,3.26M,1.42M,+76.8%,<.01%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,167336,4769,49.74M,1.42M,+2.9%,0.09%
120076104,BBW,BUILD-A-BEAR WORKSHOP INC,60693,37613,2.27M,1.41M,+163%,<.01%
63886Q109,NGS,NATURAL GAS SVCS GROUP INC,37271,37271,1.41M,1.41M,NEW,<.01%
05945F103,BANF,BANCFIRST CORP,15978,12904,1.73M,1.4M,+419.8%,<.01%
68213N109,OMCL,OMNICELL COM,186095,41610,6.21M,1.39M,+28.8%,0.01%
014752109,ALX,ALEXANDERS INC,5872,5872,1.39M,1.39M,NEW,<.01%
80007P869,SD,SANDRIDGE ENERGY INC,115574,84384,1.89M,1.38M,+270.5%,<.01%
68170A108,OMDA,OMADA HEALTH INC,906207,109477,11.39M,1.38M,+13.7%,0.02%
929566107,WNC,WABASH NATL CORP,158712,158712,1.37M,1.37M,NEW,<.01%
981064108,WF,WOORI FINL GROUP INC,20508,20508,1.37M,1.37M,NEW,<.01%
72147K108,PPC,PILGRIMS PRIDE CORP,112379,36091,4.24M,1.36M,+47.3%,<.01%
46121Y201,IPI,INTREPID POTASH INC,52953,31702,2.26M,1.36M,+149.2%,<.01%
697947109,PVLA,PALVELLA THERAPEUTICS INC NE,88160,10863,10.99M,1.35M,+14.1%,0.02%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,322836,68551,6.31M,1.34M,+27%,0.01%
30041R108,EVER,EVERQUOTE INC,86761,86761,1.34M,1.34M,NEW,<.01%
35905A109,FTDR,FRONTDOOR INC,67136,25259,3.55M,1.34M,+60.3%,<.01%
023586100,UHAL,U HAUL HOLDING COMPANY,27619,27619,1.32M,1.32M,NEW,<.01%
87936R205,VIV,TELEFONICA BRASIL SA,424703,81907,6.76M,1.3M,+23.9%,0.01%
464288877,EFV,ISHARES TR,17451,17451,1.3M,1.3M,NEW,<.01%
17133Q502,CHT,CHUNGHWA TELECOM CO LTD,67581,30046,2.85M,1.27M,+80%,<.01%
65341D102,NXRT,NEXPOINT RESIDENTIAL TR INC,105692,49824,2.64M,1.25M,+89.2%,<.01%
G42706104,HG,HAMILTON INSURANCE GROUP LTD,195463,41586,5.83M,1.24M,+27%,0.01%
808541106,MATV,MATIV HOLDINGS INC,329222,142305,2.86M,1.24M,+76.1%,<.01%
22410JAB2,CBRL,CRACKER BARREL OLD CTRY STOR,1250000,1250000,1.24M,1.24M,NEW,<.01%
375558103,GILD,GILEAD SCIENCES INC,8808,8808,1.23M,1.23M,NEW,<.01%
226406106,CRESY,CRESUD S A C I F Y A,96340,96340,1.23M,1.23M,NEW,<.01%
37253A103,THRM,GENTHERM INC,44066,44066,1.22M,1.22M,NEW,<.01%
34988V106,FOSL,FOSSIL GROUP INC,311935,283330,1.34M,1.22M,+990.5%,<.01%
14575E105,CARS,CARS COM INC,148681,148681,1.21M,1.21M,NEW,<.01%
353514102,FELE,FRANKLIN ELEC INC,40437,13022,3.73M,1.2M,+47.5%,<.01%
G1757E113,CMCL,CALEDONIA MNG CORP,82440,53083,1.86M,1.2M,+180.8%,<.01%
580589109,MGRC,MCGRATH RENTCORP,10856,10856,1.2M,1.2M,NEW,<.01%
66661N886,NPB,NORTHPOINTE BANCSHARES INC.,69334,69334,1.2M,1.2M,NEW,<.01%
825704109,SIBN,SI BONE INC,840346,94376,10.61M,1.19M,+12.7%,0.02%
87318A101,TWFG,TWFG INC,64668,64668,1.19M,1.19M,NEW,<.01%
807066105,SCHL,SCHOLASTIC CORP,30414,30414,1.19M,1.19M,NEW,<.01%
06652K103,BKU,BANKUNITED INC,466659,26114,21.07M,1.18M,+5.9%,0.04%
563571405,MTW,MANITOWOC CO INC,188176,101173,2.19M,1.18M,+116.3%,<.01%
03843E104,AQST,AQUESTIVE THERAPEUTICS INC,283734,283734,1.18M,1.18M,NEW,<.01%
765504105,RR,RICHTECH ROBOTICS INC,555766,555766,1.16M,1.16M,NEW,<.01%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,74656,45623,1.9M,1.16M,+157.1%,<.01%
38500T200,GTE,GRAN TIERRA ENERGY INC,374387,128061,3.36M,1.15M,+52%,<.01%
336901103,SRCE,1ST SOURCE CORP,25198,16555,1.74M,1.15M,+191.5%,<.01%
00773T101,ASIX,ADVANSIX INC,206889,46895,5.05M,1.14M,+29.3%,<.01%
29280W109,NRGV,ENERGY VAULT HOLDINGS INC,346020,346020,1.14M,1.14M,NEW,<.01%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,33900,18500,2.08M,1.13M,+120.1%,<.01%
829242106,SBGI,SINCLAIR INC,87653,87653,1.13M,1.13M,NEW,<.01%
03940C100,ACLX,ARCELLX INC,9843,9843,1.13M,1.13M,NEW,<.01%
88706T108,TIMB,TIM S A,378205,42370,10.02M,1.12M,+12.6%,0.02%
041242108,ARKO,ARKO CORP,201039,201039,1.12M,1.12M,NEW,<.01%
22002T108,CDP,COPT DEFENSE PROPERTIES,35798,35798,1.1M,1.1M,NEW,<.01%
82981J851,SITC,SITE CTRS CORP,498272,201184,2.69M,1.09M,+67.7%,<.01%
49803T300,KRG,KITE REALTY GROUP TRUST,44249,44249,1.09M,1.09M,NEW,<.01%
71601V105,WOOF,PETCO HEALTH & WELLNESS CO I,725285,388218,2.02M,1.08M,+115.2%,<.01%
438128308,HMC,HONDA MOTOR CO LTD,330901,44308,8.04M,1.08M,+15.5%,0.01%
987910106,YB,YUANBAO INC,115500,61000,2.04M,1.08M,+111.9%,<.01%
09180C106,BJRI,BJS RESTAURANTS INC,30469,30469,1.07M,1.07M,NEW,<.01%
37960A529,SHLD,GLOBAL X FDS,15000,15000,1.06M,1.06M,NEW,<.01%
98149GAB6,WKC,WORLD KINECT CORPORATION,31000000,1000000,32.61M,1.05M,+3.3%,0.06%
654484609,NB,NIOCORP DEVS LTD,505835,235483,2.26M,1.05M,+87.1%,<.01%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,301182,7645,40.99M,1.04M,+2.6%,0.07%
221006109,CRVL,CORVEL CORP,97149,18856,5.31M,1.03M,+24.1%,<.01%
094235108,BLMN,BLOOMIN BRANDS INC,585426,190457,3.16M,1.03M,+48.2%,<.01%
268603107,LOCO,EL POLLO LOCO HLDGS INC,73591,73591,1.02M,1.02M,NEW,<.01%
56600D107,MRVI,MARAVAI LIFESCIENCES HLDGS I,3205496,357697,9.07M,1.01M,+12.6%,0.02%
781154109,RBRK,RUBRIK INC.,20670,20670,1.01M,1.01M,NEW,<.01%
126349109,CSGS,CSG SYS INTL INC,12498,12498,999.09K,999.09K,NEW,<.01%
704326107,PAYX,PAYCHEX INC,10800,10800,994.9K,994.9K,NEW,<.01%
88025T102,TENB,TENABLE HLDGS INC,108700,58700,1.84M,992.91K,+117.4%,<.01%
G9471C206,EVTL,VERTICAL AEROSPACE LTD,445308,445308,984.13K,984.13K,NEW,<.01%
913259107,UTL,UNITIL CORP,18775,18775,980.81K,980.81K,NEW,<.01%
03168L105,AMRX,AMNEAL PHARMACEUTICALS INC,78105,78105,970.85K,970.85K,NEW,<.01%
371532102,GCO,GENESCO INC,33464,33464,970.12K,970.12K,NEW,<.01%
948849104,WMK,WEIS MKTS INC,20059,14161,1.37M,968.47K,+240.1%,<.01%
30069T101,EE,EXCELERATE ENERGY INC,28892,28892,965.57K,965.57K,NEW,<.01%
594972AL5,MSTR,STRATEGY INC,18500000,1000000,17.86M,965.49K,+5.7%,0.03%
02319V103,ABEV,AMBEV SA,329104,329104,960.98K,960.98K,NEW,<.01%
92922P106,WTI,W & T OFFSHORE INC,345595,279647,1.18M,953.6K,+424%,<.01%
G7738W106,SFL,SFL CORPORATION LTD,88328,88328,953.06K,953.06K,NEW,<.01%
373865104,GABC,GERMAN AMERN BANCORP INC,30395,22772,1.27M,951.64K,+298.7%,<.01%
37247D106,GNW,GENWORTH FINL INC,836846,116634,6.8M,947.07K,+16.2%,0.01%
93403J106,WRBY,WARBY PARKER INC,44918,44918,946.42K,946.42K,NEW,<.01%
08862EAD1,BYND,BEYOND MEAT INC,20190000,1500000,12.62M,937.5K,+8%,0.02%
077347300,BELFB,BEL FUSE INC,4704,4704,931.3K,931.3K,NEW,<.01%
500472303,PHG,KONINKLIJKE PHILIPS N V,160307,33978,4.39M,931K,+26.9%,<.01%
985817105,YELP,YELP INC,440257,37624,10.89M,930.82K,+9.3%,0.02%
019330109,ALNT,ALLIENT INC,15588,15588,921.1K,921.1K,NEW,<.01%
00164V103,AMCX,AMC NETWORKS INC,135000,135000,916.65K,916.65K,NEW,<.01%
591520200,MEI,METHODE ELECTRS INC,301501,165539,1.66M,913.78K,+121.8%,<.01%
74267C106,PRA,PROASSURANCE CORP,36779,36779,909.18K,909.18K,NEW,<.01%
922908595,VBK,VANGUARD INDEX FDS,2986,2986,902.52K,902.52K,NEW,<.01%
75901B107,RGNX,REGENXBIO INC,139791,106407,1.17M,891.69K,+318.7%,<.01%
46137V266,RPG,INVESCO EXCHANGE TRADED FD T,19076,19076,891.61K,891.61K,NEW,<.01%
18914F103,CLOV,CLOVER HEALTH INVESTMENTS CO,503005,503005,885.29K,885.29K,NEW,<.01%
004239109,AKR,ACADIA RLTY TR,46278,46278,884.84K,884.84K,NEW,<.01%
68628V308,ORN,ORION GROUP HLDGS INC,146531,81142,1.6M,884.45K,+124.1%,<.01%
293389102,EBF,ENNIS INC,41107,41107,880.51K,880.51K,NEW,<.01%
496719105,KINS,KINGSTONE COS INC,81407,60411,1.19M,880.19K,+287.7%,<.01%
253651202,DBD,DIEBOLD NIXDORF INC,11646,11646,878.57K,878.57K,NEW,<.01%
04523Y105,ASPN,ASPEN AEROGELS INC,256614,256614,877.62K,877.62K,NEW,<.01%
05969A105,TBBK,BANCORP INC DEL,16240,16240,872.58K,872.58K,NEW,<.01%
95805V108,WRN,WESTERN COPPER & GOLD CORP,371425,343644,939.96K,869.66K,+1237%,<.01%
64082B102,NRDS,NERDWALLET INC,125377,82675,1.3M,858.17K,+193.6%,<.01%
456941103,INR,INFINITY NAT RES INC,48706,48706,857.71K,857.71K,NEW,<.01%
G4660A103,HSHP,HIMALAYA SHIPPING LTD,94262,64192,1.25M,853.75K,+213.5%,<.01%
032108649,SILJ,AMPLIFY ETF TR,28431,28431,844.97K,844.97K,NEW,<.01%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,41675,30753,1.14M,842.94K,+281.6%,<.01%
26154D100,DFH,DREAM FINDERS HOMES INC,60529,60529,842.56K,842.56K,NEW,<.01%
40131MAD1,GH,GUARDANT HEALTH INC,10500000,500000,17.67M,841.24K,+5%,0.03%
923725105,VET,VERMILION ENERGY INC,60082,60082,837.79K,837.79K,NEW,<.01%
