CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
71385M107,PRM,PERIMETER SOLUTIONS INC,0,-10761,0,-296.25K,CLOSE,0%
109194100,BFAM,BRIGHT HORIZONS FAM SOL IN,0,-2925,0,-296.6K,CLOSE,0%
88025T102,TENB,TENABLE HLDGS INC,0,-12652,0,-297.7K,CLOSE,0%
58155Q103,MCK,MCKESSON CORP,1251,-346,1.08M,-299.41K,-21.7%,0.03%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,38531,-30379,381.07K,-300.45K,-44.1%,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,61185,-44271,420.34K,-304.14K,-42%,<.01%
55825T103,MSGS,MADISON SQUARE GRDN SPRT,0,-1180,0,-305.21K,CLOSE,0%
67098H104,OI,O-I GLASS INC,12448,-29123,130.83K,-306.08K,-70.1%,<.01%
59100U108,CASH,PATHWARD FINANCIAL INC,0,-4343,0,-308.35K,CLOSE,0%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,0,-1605,0,-310.45K,CLOSE,0%
46590V100,JBGS,JBG SMITH PPTYS,25106,-21252,366.8K,-310.49K,-45.8%,<.01%
398182303,AHR,AMERICAN HEALTHCARE REIT,0,-6611,0,-311.11K,CLOSE,0%
52603A208,LC,LENDINGCLUB CORP,0,-16450,0,-311.56K,CLOSE,0%
912008109,USFD,US FOODS HLDG CORP,8108,-3390,747.64K,-312.59K,-29.5%,0.02%
57776J100,MXL,MAXLINEAR INC,41397,-18072,719.89K,-314.27K,-30.4%,0.02%
74767V109,QS,QUANTUMSCAPE CORP,0,-30382,0,-316.58K,CLOSE,0%
931142103,WMT,WALMART INC,0,-2843,0,-316.74K,CLOSE,0%
724078100,PIPR,PIPER SANDLER COMPANIES,0,-935,0,-317.63K,CLOSE,0%
742718109,PG,PROCTER AND GAMBLE CO,0,-2217,0,-317.72K,CLOSE,0%
50050N103,KTB,KONTOOR BRANDS INC,0,-5209,0,-318.22K,CLOSE,0%
48282T104,KAI,KADANT INC,0,-1120,0,-319.22K,CLOSE,0%
84790A105,SPB,SPECTRUM BRANDS HLDGS INC,0,-5426,0,-320.57K,CLOSE,0%
00846U101,A,AGILENT TECHNOLOGIES INC,0,-2375,0,-323.17K,CLOSE,0%
371901109,GNTX,GENTEX CORP,214260,-14811,4.68M,-323.62K,-6.5%,0.11%
637870106,NSA,NATIONAL STORAGE AFFILIATES,0,-11557,0,-326.02K,CLOSE,0%
131428104,CLMT,CALUMET INC,0,-16435,0,-326.56K,CLOSE,0%
65406E102,NIC,NICOLET BANKSHARES INC,0,-2710,0,-328.72K,CLOSE,0%
925652109,VICI,VICI PPTYS INC,118493,-12088,3.24M,-330.24K,-9.3%,0.08%
521865204,LEA,LEAR CORP,27329,-2730,3.31M,-330.55K,-9.1%,0.08%
695127100,PCRX,PACIRA BIOSCIENCES INC,35313,-14683,798.07K,-331.84K,-29.4%,0.02%
09259E108,TCPC,BLACKROCK TCP CAPITAL CORP,0,-60779,0,-332.46K,CLOSE,0%
36831E108,GCMG,GCM GROSVENOR INC,0,-29753,0,-336.8K,CLOSE,0%
95058W100,WEN,WENDYS CO,0,-40492,0,-337.3K,CLOSE,0%
920253101,VMI,VALMONT INDS INC,0,-844,0,-339.56K,CLOSE,0%
749660106,RES,RPC INC,0,-62509,0,-340.05K,CLOSE,0%
960413102,WLK,WESTLAKE CORPORATION,0,-4615,0,-341.23K,CLOSE,0%
743315103,PGR,PROGRESSIVE CORP,4692,-1731,930.14K,-343.15K,-27%,0.02%
609207105,MDLZ,MONDELEZ INTL INC,13902,-5958,801.31K,-343.42K,-30%,0.02%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE,0,-14327,0,-344.13K,CLOSE,0%
90364P105,PATH,UIPATH INC,0,-21430,0,-351.24K,CLOSE,0%
81211K100,SEE,SEALED AIR CORP NEW,0,-8529,0,-353.36K,CLOSE,0%
48242W106,KBR,KBR INC,0,-8852,0,-355.85K,CLOSE,0%
64082B102,NRDS,NERDWALLET INC,0,-26317,0,-356.6K,CLOSE,0%
26884U109,EPR,EPR PPTYS,75827,-7356,3.79M,-367.51K,-8.8%,0.09%
403949100,DINO,HF SINCLAIR CORP,76466,-5916,4.77M,-369.1K,-7.2%,0.11%
45867G101,IDCC,INTERDIGITAL INC,0,-1163,0,-370.28K,CLOSE,0%
380237107,GDDY,GODADDY INC,26230,-4482,2.17M,-370.53K,-14.6%,0.05%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,0,-26180,0,-370.71K,CLOSE,0%
30212W100,EXPI,EXP WORLD HLDGS INC,0,-41019,0,-371.22K,CLOSE,0%
891092108,TTC,TORO CO,0,-4720,0,-371.56K,CLOSE,0%
829242106,SBGI,SINCLAIR INC,0,-24856,0,-380.3K,CLOSE,0%
69404D108,PACB,PACIFIC BIOSCIENCES CALIF IN,353130,-288594,466.13K,-380.94K,-45%,0.01%
781154109,RBRK,RUBRIK INC.,0,-5049,0,-386.15K,CLOSE,0%
292218104,EIG,EMPLOYERS HLDGS INC,16996,-9392,699.22K,-386.39K,-35.6%,0.02%
23331A109,DHI,D R HORTON INC,10260,-2842,1.41M,-389.98K,-21.7%,0.03%
047649108,ATKR,ATKORE INC,24876,-6644,1.47M,-391.4K,-21.1%,0.03%
22948Q101,CTO,CTO RLTY GROWTH INC NEW,0,-21460,0,-395.08K,CLOSE,0%
46187W107,INVH,INVITATION HOMES INC,0,-14229,0,-395.42K,CLOSE,0%
571748102,MRSH,MARSH & MCLENNAN COS INC,0,-2141,0,-397.2K,CLOSE,0%
457030104,IMKTA,INGLES MKTS INC,0,-5829,0,-399.58K,CLOSE,0%
35138V102,FOXF,FOX FACTORY HLDG CORP,0,-23680,0,-405.17K,CLOSE,0%
747619104,NX,QUANEX BLDG PRODS CORP,0,-26547,0,-408.29K,CLOSE,0%
981811102,WOR,WORTHINGTON ENTERPRISES INC,0,-7957,0,-410.34K,CLOSE,0%
45337C102,INCY,INCYTE CORP,0,-4203,0,-415.13K,CLOSE,0%
478160104,JNJ,JOHNSON & JOHNSON,0,-2016,0,-417.21K,CLOSE,0%
553368101,MP,MP MATERIALS CORP,6091,-8688,293.95K,-419.28K,-58.8%,<.01%
30260D103,FIGS,FIGS INC,0,-36996,0,-420.27K,CLOSE,0%
775133101,ROG,ROGERS CORP,0,-4605,0,-421.68K,CLOSE,0%
723484101,PNW,PINNACLE WEST CAP CORP,2314,-4201,233.14K,-423.25K,-64.5%,<.01%
343412102,FLR,FLUOR CORP,29033,-9088,1.35M,-423.96K,-23.8%,0.03%
260557103,DOW,DOW HLDGS INC,5230,-10255,217.83K,-427.12K,-66.2%,<.01%
896288107,TNET,TRINET GROUP INC,0,-7275,0,-430.17K,CLOSE,0%
22822V101,CCI,CROWN CASTLE INC,0,-4842,0,-430.31K,CLOSE,0%
233331107,DTE,DTE ENERGY CO,0,-3427,0,-442.01K,CLOSE,0%
05722G100,BKR,BAKER HUGHES COMPANY,0,-9751,0,-444.06K,CLOSE,0%
090572207,BIO,BIO RAD LABS INC,0,-1467,0,-444.49K,CLOSE,0%
452327109,ILMN,ILLUMINA INC,0,-3391,0,-444.76K,CLOSE,0%
126117100,CNA,CNA FINL CORP,32624,-9760,1.5M,-448.18K,-23%,0.03%
393222104,GPRE,GREEN PLAINS INC,49947,-27267,821.63K,-448.54K,-35.3%,0.02%
759509102,RS,RELIANCE INC,2266,-1477,688.68K,-448.89K,-39.5%,0.02%
87615L107,TH,TARGET HOSPITALITY CORP,0,-56146,0,-449.73K,CLOSE,0%
853666105,SMP,STANDARD MTR PRODS INC,0,-12262,0,-451.86K,CLOSE,0%
38173M102,GBDC,GOLUB CAP BDC INC,111109,-36564,1.41M,-462.9K,-24.8%,0.03%
104674106,BRC,BRADY CORP,0,-5941,0,-465.6K,CLOSE,0%
302635206,FSK,FS KKR CAP CORP,488659,-46552,4.97M,-473.9K,-8.7%,0.12%
442487401,HOV,HOVNANIAN ENTERPRISES INC,0,-4888,0,-476.78K,CLOSE,0%
13100M509,CALX,CALIX INC,20192,-9775,989.21K,-478.88K,-32.6%,0.02%
781846209,RUSHA,RUSH ENTERPRISES INC,0,-9006,0,-485.78K,CLOSE,0%
56600D107,MRVI,MARAVAI LIFESCIENCES HLDGS,0,-150751,0,-489.94K,CLOSE,0%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,0,-3006,0,-490.43K,CLOSE,0%
14448C104,CARR,CARRIER GLOBAL CORPORATION,0,-9327,0,-492.84K,CLOSE,0%
014491104,ALEX,ALEXANDER & BALDWIN INC NEW,0,-23983,0,-495.01K,CLOSE,0%
441593100,HLI,HOULIHAN LOKEY INC,0,-2857,0,-497.66K,CLOSE,0%
93627C101,HCC,WARRIOR MET COAL INC,0,-5645,0,-497.72K,CLOSE,0%
81369Y803,XLK,SELECT SECTOR SPDR TR,0,-3487,0,-502.02K,CLOSE,0%
189054109,CLX,CLOROX CO DEL,0,-5000,0,-504.15K,CLOSE,0%
023139884,OSG,OCTAVE SPECIALTY GROUP INC,0,-65647,0,-510.73K,CLOSE,0%
82981J851,SITC,SITE CTRS CORP,57555,-95228,310.8K,-514.23K,-62.3%,<.01%
82982T106,SITM,SITIME CORP,3113,-1491,1.08M,-514.92K,-32.4%,0.02%
91822M502,VEON,VEON LTD,0,-9875,0,-519.13K,CLOSE,0%
773121108,RKLB,ROCKET LAB CORP,20328,-8177,1.31M,-525.13K,-28.7%,0.03%
872280102,CGBD,CARLYLE SECURED LENDING INC,15424,-48231,168.74K,-527.65K,-75.8%,<.01%
254543101,DIOD,DIODES INC,6561,-7751,447.85K,-529.08K,-54.2%,0.01%
504922105,LH,LABCORP HOLDINGS INC,4845,-1986,1.29M,-529.88K,-29.1%,0.03%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,118137,-81204,777.34K,-534.32K,-40.7%,0.02%
85254J102,STAG,STAG INDUSTRIAL INC,21857,-14895,788.16K,-537.11K,-40.5%,0.02%
42727J102,HRTG,HERITAGE INSURANCE HLDGS,0,-18748,0,-548.57K,CLOSE,0%
05356F105,AVAH,AVEANNA HEALTHCARE HLDGS,0,-67593,0,-552.24K,CLOSE,0%
81141R100,SE,SEA LTD,0,-4344,0,-554.16K,CLOSE,0%
156727109,CRNC,CERENCE INC,0,-53257,0,-569.32K,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-283,0,-570.04K,CLOSE,0%
292554102,ECPG,ENCORE CAP GROUP INC,17430,-8167,1.22M,-572.67K,-31.9%,0.03%
140501107,CSWC,CAPITAL SOUTHWEST CORP,0,-26267,0,-581.81K,CLOSE,0%
184499101,CLNE,CLEAN ENERGY FUELS CORP,108572,-234769,269.26K,-582.23K,-68.4%,<.01%
674215207,CHRD,CHORD ENERGY CORPORATION,11237,-4148,1.6M,-589.76K,-27%,0.04%
760759100,RSG,REPUBLIC SVCS INC,0,-2806,0,-594.68K,CLOSE,0%
71844V201,PECO,PHILLIPS EDISON & CO INC,43812,-16007,1.64M,-598.98K,-26.8%,0.04%
34965K107,FTRE,FORTREA HLDGS INC,0,-35330,0,-609.44K,CLOSE,0%
48238T109,OPLN,OPENLANE INC,0,-20662,0,-615.31K,CLOSE,0%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,36035,-44382,500.17K,-616.02K,-55.2%,0.01%
801056102,SANM,SANMINA CORPORATION,0,-4122,0,-618.59K,CLOSE,0%
21900C308,CRMD,CORMEDIX INC,0,-53310,0,-620K,CLOSE,0%
893529107,TRNS,TRANSCAT INC,0,-11126,0,-631.18K,CLOSE,0%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,68778,-103802,421.61K,-636.31K,-60.1%,<.01%
19459J104,COLL,COLLEGIUM PHARMACEUTICAL,0,-13794,0,-638.66K,CLOSE,0%
68373M107,OPRA,OPERA LTD,14761,-44809,210.49K,-638.98K,-75.2%,<.01%
337738108,FISV,FISERV INC,49353,-11760,2.75M,-656.21K,-19.2%,0.06%
16934Q802,CIM,CHIMERA INVT CORP,70068,-52762,879.35K,-662.16K,-43%,0.02%
013872106,AA,ALCOA CORP,0,-12832,0,-681.89K,CLOSE,0%
92556V106,VTRS,VIATRIS INC,469212,-51320,6.34M,-693.33K,-9.9%,0.15%
759351604,RGA,REINSURANCE GRP OF AMERICA,0,-3464,0,-704.78K,CLOSE,0%
08986R309,BH,BIGLARI HLDGS INC,0,-2126,0,-706.75K,CLOSE,0%
149568107,CVCO,CAVCO INDS INC DEL,0,-1197,0,-707.12K,CLOSE,0%
101137107,BSX,BOSTON SCIENTIFIC CORP,5445,-11307,341.67K,-709.51K,-67.5%,<.01%
697435105,PANW,PALO ALTO NETWORKS INC,0,-3871,0,-713.04K,CLOSE,0%
596278101,MIDD,MIDDLEBY CORP,7423,-5408,984.14K,-716.99K,-42.1%,0.02%
83012A109,TSLX,SIXTH STREET SPECIALTY,0,-33356,0,-724.49K,CLOSE,0%
03762U105,ARI,APOLLO COML REAL ESTATE FIN,25773,-68627,272.16K,-724.7K,-72.7%,<.01%
46131B704,IVR,INVESCO MORTGAGE CAPITAL,0,-86667,0,-728.87K,CLOSE,0%
15643U104,LEU,CENTRUS ENERGY CORP,0,-3034,0,-736.53K,CLOSE,0%
74112D101,PBH,PRESTIGE CONSMR HEALTHCARE,0,-11984,0,-739.29K,CLOSE,0%
81762P102,NOW,SERVICENOW INC,20896,-7132,2.18M,-745.65K,-25.4%,0.05%
156431108,CENX,CENTURY ALUM CO,88690,-12759,5.21M,-748.83K,-12.6%,0.12%
29530P102,ERIE,ERIE INDTY CO,5683,-2982,1.43M,-749.41K,-34.4%,0.03%
92840M102,VST,VISTRA CORP,0,-4668,0,-753.09K,CLOSE,0%
531229771,FWONA,LIBERTY MEDIA CORP DEL,0,-8437,0,-754.1K,CLOSE,0%
63888U108,NGVC,NATURAL GROCERS BY VITAMIN,0,-30190,0,-756.26K,CLOSE,0%
402635502,GPOR,GULFPORT ENERGY CORP,6423,-3638,1.36M,-769.69K,-36.2%,0.03%
896215209,TRS,TRIMAS CORP,0,-21808,0,-773.09K,CLOSE,0%
65290E101,NXT,NEXTPOWER INC,7973,-6426,961.14K,-774.65K,-44.6%,0.02%
008492100,ADC,AGREE RLTY CORP,32779,-10281,2.47M,-774.98K,-23.9%,0.06%
87265H109,TPH,TRI POINTE HOMES INC,14564,-16667,680.58K,-778.85K,-53.4%,0.02%
226718104,CRTO,CRITEO S A,0,-37958,0,-782.31K,CLOSE,0%
574599106,MAS,MASCO CORP,0,-12447,0,-789.89K,CLOSE,0%
03782L101,APPN,APPIAN CORP,0,-22602,0,-800.56K,CLOSE,0%
018581108,BFH,BREAD FINANCIAL HOLDINGS,0,-10854,0,-803.52K,CLOSE,0%
90187B804,TWO,TWO HARBORS INVENTMENT CORPO,91703,-70949,1.05M,-810.24K,-43.6%,0.02%
60937P106,MDB,MONGODB INC,1834,-3330,448.91K,-815.08K,-64.5%,0.01%
058498106,BALL,BALL CORP,7774,-13802,459.52K,-815.84K,-64%,0.01%
379378201,GNL,GLOBAL NET LEASE INC,70158,-87877,656.68K,-822.53K,-55.6%,0.02%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS,0,-16713,0,-834.98K,CLOSE,0%
81369Y605,XLF,SELECT SECTOR SPDR TR,0,-15420,0,-844.55K,CLOSE,0%
830879102,SKYW,SKYWEST INC,14045,-9392,1.29M,-862.47K,-40.1%,0.03%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-5884,0,-862.48K,CLOSE,0%
02005N100,ALLY,ALLY FINL INC,0,-19186,0,-868.93K,CLOSE,0%
316773100,FITB,FIFTH THIRD BANCORP,0,-18616,0,-871.41K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,3000,-5936,441.33K,-873.24K,-66.4%,0.01%
14843C105,CSTL,CASTLE BIOSCIENCES INC,0,-22464,0,-873.85K,CLOSE,0%
20337X109,VISN,COMMSCOPE HLDG CO INC,0,-48503,0,-879.36K,CLOSE,0%
03937C105,ARCB,ARCBEST CORP,0,-12053,0,-894.21K,CLOSE,0%
98980L101,ZM,ZOOM COMMUNICATIONS INC,0,-10512,0,-907.08K,CLOSE,0%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-12734,0,-915.7K,CLOSE,0%
23355L106,DXC,DXC TECHNOLOGY CO,0,-63290,0,-927.2K,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,10821,-43426,233.95K,-938.87K,-80.1%,<.01%
315616102,FFIV,F5 INC,8761,-3247,2.53M,-939.45K,-27%,0.06%
83601L102,SHC,SOTERA HEALTH CO,0,-53711,0,-947.46K,CLOSE,0%
03064D108,COLD,AMERICOLD REALTY TRUST INC,0,-74487,0,-957.9K,CLOSE,0%
88339P101,REAL,THE REALREAL INC,11923,-106494,108.26K,-966.97K,-89.9%,<.01%
29357K103,ENVA,ENOVA INTL INC,13307,-7130,1.81M,-968.47K,-34.9%,0.04%
693718108,PCAR,PACCAR INC,26220,-8410,3.03M,-971.36K,-24.3%,0.07%
199908104,FIX,COMFORT SYS USA INC,151,-714,208.23K,-984.6K,-82.5%,<.01%
25809K105,DASH,DOORDASH INC,3588,-6572,538.74K,-986.79K,-64.7%,0.01%
67401P405,OCSL,OAKTREE SPECIALTY LENDING,0,-79481,0,-1.01M,CLOSE,0%
038336103,ATR,APTARGROUP INC,0,-8315,0,-1.01M,CLOSE,0%
719405102,PLAB,PHOTRONICS INC,23356,-25124,943.82K,-1.02M,-51.8%,0.02%
576690101,MTRN,MATERION CORP,2738,-7032,396.05K,-1.02M,-72%,<.01%
761152107,RMD,RESMED INC,0,-4225,0,-1.02M,CLOSE,0%
16411R208,LNG,CHENIERE ENERGY INC,0,-5237,0,-1.02M,CLOSE,0%
21676P103,CPS,COOPER STD HLDGS INC,0,-31180,0,-1.02M,CLOSE,0%
636180101,NFG,NATIONAL FUEL GAS CO,0,-12923,0,-1.03M,CLOSE,0%
928254101,VIRT,VIRTU FINL INC,0,-32102,0,-1.07M,CLOSE,0%
620076307,MSI,MOTOROLA SOLUTIONS INC,9082,-2467,3.94M,-1.07M,-21.4%,0.09%
401617105,GES,GUESS INC,0,-65421,0,-1.1M,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,105853,-14754,7.89M,-1.1M,-12.2%,0.18%
23834J201,DAVE,DAVE INC,0,-4975,0,-1.1M,CLOSE,0%
718546104,PSX,PHILLIPS 66,2565,-6072,467.29K,-1.11M,-70.3%,0.01%
243537107,DECK,DECKERS OUTDOOR CORP,0,-10853,0,-1.13M,CLOSE,0%
384802104,GWW,WW GRAINGER INC,0,-1116,0,-1.13M,CLOSE,0%
29430C102,VSTS,VESTIS CORPORATION,157786,-145613,1.24M,-1.14M,-48%,0.03%
92189F676,SMH,VANECK ETF TRUST,987,-3006,378.42K,-1.15M,-75.3%,<.01%
37940X102,GPN,GLOBAL PMTS INC,0,-14945,0,-1.16M,CLOSE,0%
095306106,BLBD,BLUE BIRD CORP,14684,-20626,833.9K,-1.17M,-58.4%,0.02%
26740W109,QBTS,D-WAVE QUANTUM INC,0,-45004,0,-1.18M,CLOSE,0%
925815102,VICR,VICOR CORP,0,-10763,0,-1.18M,CLOSE,0%
00217D100,ASTS,AST SPACEMOBILE INC,4422,-14236,366.45K,-1.18M,-76.3%,<.01%
482480100,KLAC,KLA CORP,856,-822,1.26M,-1.21M,-49%,0.03%
81369Y886,XLU,SELECT SECTOR SPDR TR,0,-28388,0,-1.21M,CLOSE,0%
98138H101,WDAY,WORKDAY INC,4518,-9357,586.98K,-1.22M,-67.4%,0.01%
34379V103,FLNC,FLUENCE ENERGY INC,0,-61504,0,-1.22M,CLOSE,0%
690742101,OC,OWENS CORNING NEW,0,-10954,0,-1.23M,CLOSE,0%
146869102,CVNA,CARVANA CO,0,-2905,0,-1.23M,CLOSE,0%
74251V102,PFG,PRINCIPAL FINANCIAL GROUP,0,-14091,0,-1.24M,CLOSE,0%
58502B106,MD,PEDIATRIX MEDICAL GROUP INC,0,-58318,0,-1.25M,CLOSE,0%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,0,-63441,0,-1.25M,CLOSE,0%
01748X102,ALGT,ALLEGIANT TRAVEL CO,0,-14721,0,-1.26M,CLOSE,0%
44980X109,IPGP,IPG PHOTONICS CORP,0,-18277,0,-1.31M,CLOSE,0%
90138F102,TWLO,TWILIO INC,3229,-10505,406.27K,-1.32M,-76.5%,<.01%
002896207,ANF,ABERCROMBIE & FITCH CO,0,-10550,0,-1.33M,CLOSE,0%
681919106,OMC,OMNICOM GROUP INC,0,-16488,0,-1.33M,CLOSE,0%
464287556,IBB,ISHARES TR,0,-8010,0,-1.35M,CLOSE,0%
782011100,RSI,RUSH STREET INTERACTIVE INC,32349,-62229,703.59K,-1.35M,-65.8%,0.02%
90138A103,VNET,VNET GROUP INC,53979,-162021,452.88K,-1.36M,-75%,0.01%
17888H103,CIVI,CIVITAS RESOURCES INC,0,-50342,0,-1.36M,CLOSE,0%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS,0,-174102,0,-1.37M,CLOSE,0%
907818108,UNP,UNION PAC CORP,0,-5910,0,-1.37M,CLOSE,0%
00206R102,T,AT&T INC,44474,-47653,1.29M,-1.38M,-51.7%,0.03%
784117103,SEIC,SEI INVTS CO,0,-17000,0,-1.39M,CLOSE,0%
58463J304,MPW,MEDICAL PROPERTIES TRUST INC,316136,-302172,1.46M,-1.4M,-48.9%,0.03%
281020107,EIX,EDISON INTL,0,-23362,0,-1.4M,CLOSE,0%
69888T207,PARR,PAR PAC HOLDINGS INC,143096,-22464,8.96M,-1.41M,-13.6%,0.21%
26817Q886,DX,DYNEX CAP INC,0,-102018,0,-1.43M,CLOSE,0%
53635D202,LQDA,LIQUIDIA CORPORATION,117075,-37931,4.42M,-1.43M,-24.5%,0.1%
56585A102,MPC,MARATHON PETE CORP,0,-9006,0,-1.46M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,2500,-5200,704.2K,-1.46M,-67.5%,0.02%
74348T102,PSEC,PROSPECT CAP CORP,133523,-576730,348.5K,-1.51M,-81.2%,<.01%
68571X301,ORC,ORCHID IS CAP INC,0,-209184,0,-1.51M,CLOSE,0%
87305R109,TTMI,TTM TECHNOLOGIES INC,24358,-15473,2.37M,-1.51M,-38.8%,0.06%
458334109,IPAR,INTERPARFUMS INC,0,-18047,0,-1.53M,CLOSE,0%
00123Q104,AGNC,AGNC INVT CORP,0,-147067,0,-1.58M,CLOSE,0%
141788109,CARG,CARGURUS INC,0,-41912,0,-1.61M,CLOSE,0%
74319R101,PRG,PROG HOLDINGS INC,0,-54600,0,-1.61M,CLOSE,0%
925550105,VIAV,VIAVI SOLUTIONS INC,67155,-48589,2.23M,-1.62M,-42%,0.05%
91913Y100,VLO,VALERO ENERGY CORP,0,-10149,0,-1.65M,CLOSE,0%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,0,-144541,0,-1.66M,CLOSE,0%
393657101,GBX,GREENBRIER COS INC,5181,-31774,272.78K,-1.67M,-86%,<.01%
45781M101,INVA,INNOVIVA INC,0,-85029,0,-1.7M,CLOSE,0%
52661A108,DRS,LEONARDO DRS INC,0,-50350,0,-1.72M,CLOSE,0%
345370860,F,FORD MTR CO,0,-133474,0,-1.75M,CLOSE,0%
926400102,VSCO,VICTORIAS SECRET AND CO,0,-32345,0,-1.75M,CLOSE,0%
198516106,COLM,COLUMBIA SPORTSWEAR CO,5708,-31970,312.86K,-1.75M,-84.9%,<.01%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,15163,-25792,1.06M,-1.81M,-63%,0.02%
192108504,CDE,COEUR MNG INC,15238,-96964,286.02K,-1.82M,-86.4%,<.01%
12685J105,CABO,CABLE ONE INC,0,-16483,0,-1.86M,CLOSE,0%
337932107,FE,FIRSTENERGY CORP,69513,-36890,3.52M,-1.87M,-34.7%,0.08%
040413205,ANET,ARISTA NETWORKS INC,8906,-15382,1.09M,-1.89M,-63.3%,0.03%
227046109,CROX,CROCS INC,0,-22882,0,-1.96M,CLOSE,0%
92189F106,GDX,VANECK ETF TRUST,2754,-21565,252.74K,-1.98M,-88.7%,<.01%
53190C102,LTH,LIFE TIME GROUP HOLDINGS INC,20206,-73550,544.35K,-1.98M,-78.4%,0.01%
683344105,ONTO,ONTO INNOVATION INC,0,-12563,0,-1.98M,CLOSE,0%
929740108,WAB,WABTEC,0,-9353,0,-2M,CLOSE,0%
92343V104,VZ,VERIZON COMMUNICATIONS INC,27470,-39813,1.38M,-2M,-59.2%,0.03%
26875P101,EOG,EOG RES INC,13903,-14093,2.01M,-2.04M,-50.3%,0.05%
04335A105,ARVN,ARVINAS INC,260016,-194501,2.76M,-2.06M,-42.8%,0.06%
20459V105,GPGI,COMPOSECURE INC,0,-107009,0,-2.06M,CLOSE,0%
74624M102,PSTG,PURE STORAGE INC,0,-31006,0,-2.08M,CLOSE,0%
009066101,ABNB,AIRBNB INC,8009,-16493,1.01M,-2.08M,-67.3%,0.02%
103304101,BYD,BOYD GAMING CORP,9991,-25858,821.06K,-2.13M,-72.1%,0.02%
09075V102,BNTX,BIONTECH SE,0,-22500,0,-2.14M,CLOSE,0%
29452E101,EQH,EQUITABLE HLDGS INC,0,-45000,0,-2.14M,CLOSE,0%
07831C103,BRBR,BELLRING BRANDS INC,0,-81623,0,-2.18M,CLOSE,0%
05550J101,BJ,BJS WHSL CLUB HLDGS INC,0,-24324,0,-2.19M,CLOSE,0%
910047109,UAL,UNITED AIRLS HLDGS INC,0,-19592,0,-2.19M,CLOSE,0%
703343103,PATK,PATRICK INDS INC,0,-20318,0,-2.2M,CLOSE,0%
67080N101,NUVB,NUVATION BIO INC,47827,-537108,205.18K,-2.3M,-91.8%,<.01%
808513105,SCHW,SCHWAB CHARLES CORP,0,-23108,0,-2.31M,CLOSE,0%
013091103,ACI,ALBERTSONS COS INC,0,-136252,0,-2.34M,CLOSE,0%
025816109,AXP,AMERICAN EXPRESS CO,0,-6551,0,-2.42M,CLOSE,0%
902973304,USB,US BANCORP,8250,-47129,429.08K,-2.45M,-85.1%,<.01%
171779309,CIEN,CIENA CORP,0,-10502,0,-2.46M,CLOSE,0%
665531307,NOG,NORTHERN OIL & GAS INC,172028,-85584,5.03M,-2.5M,-33.2%,0.12%
049468101,TEAM,ATLASSIAN CORPORATION,0,-15625,0,-2.53M,CLOSE,0%
717081103,PFE,PFIZER INC,0,-102241,0,-2.55M,CLOSE,0%
880770102,TER,TERADYNE INC,16954,-8606,5.03M,-2.55M,-33.7%,0.12%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,7211,-13077,1.42M,-2.58M,-64.5%,0.03%
423403104,MOMO,HELLO GROUP INC,0,-404169,0,-2.65M,CLOSE,0%
15135B101,CNC,CENTENE CORP DEL,0,-64430,0,-2.65M,CLOSE,0%
099724106,BWA,BORGWARNER INC,13413,-49761,727.79K,-2.7M,-78.8%,0.02%
29670E107,EPRT,ESSENTIAL PPTYS RLTY TR INC,76280,-91289,2.32M,-2.77M,-54.5%,0.05%
958102105,WDC,WESTERN DIGITAL CORP,826,-10297,223.43K,-2.79M,-92.6%,<.01%
500754106,KHC,KRAFT HEINZ CO,0,-120902,0,-2.93M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,20346,-41477,1.46M,-2.98M,-67.1%,0.03%
00182C103,ANIP,ANI PHARMACEUTICALS INC,0,-37848,0,-2.99M,CLOSE,0%
71722W107,PHAT,PHATHOM PHARMACEUTICALS INC,0,-181968,0,-3.02M,CLOSE,0%
366505105,GTX,GARRETT MOTION INC,0,-179942,0,-3.14M,CLOSE,0%
