CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
05465C100,AX,AXOS FINANCIAL INC,298514,-7692,25.4M,-654.51K,-2.5%,0.03%
96208T104,WEX,WEX INC,175138,-4440,26.8M,-679.5K,-2.5%,0.04%
71367G102,PWP,PERELLA WEINBERG PARTNERS,476589,-38346,8.65M,-696.36K,-7.4%,0.01%
22052L104,CTVA,CORTEVA INC,95480,-8478,7.99M,-709.69K,-8.2%,0.01%
34959J108,FTV,FORTIVE CORP,0,-12892,0,-711.75K,CLOSE,0%
632307104,NTRA,NATERA INC,142019,-3568,28.4M,-713.56K,-2.5%,0.04%
90278Q108,UFPI,UFP INDUSTRIES INC,583,-7912,53.7K,-728.73K,-93.1%,<.01%
03831W108,APP,APPLOVIN CORP-CLASS A,2544,-1838,1.01M,-731.52K,-41.9%,<.01%
872540109,TJX,TJX COMPANIES INC,59859,-4586,9.56M,-732.38K,-7.1%,0.01%
518613203,LAUR,LAUREATE EDUCATION INC CL A,839885,-21526,29.26M,-749.97K,-2.5%,0.04%
G5S37H101,MRX,MAREX GROUP PLC,1918622,-16881,85.53M,-752.56K,-0.9%,0.12%
803054204,SAP,SAP SE,25872,-4549,4.43M,-778.83K,-15%,<.01%
13057Q305,CRC,CALIFORNIA RESOURCES CORP,305622,-11563,21.16M,-800.39K,-3.6%,0.03%
02209S103,MO,ALTRIA GROUP INC,62601,-12152,4.13M,-801.91K,-16.3%,<.01%
095306106,BLBD,BLUE BIRD CORP,301552,-14260,17.13M,-809.83K,-4.5%,0.02%
457669307,INSM,INSMED INC,194982,-4973,31.88M,-813.18K,-2.5%,0.04%
03076K108,ABCB,AMERIS BANCORP,311109,-11010,24.26M,-858.67K,-3.4%,0.03%
902681105,UGI,UGI CORP,946556,-24098,34.47M,-877.65K,-2.5%,0.05%
46434G764,EMXC,ISHARES MSCI EMR MRK EX CHNA,0,-12250,0,-890.33K,CLOSE,0%
047726302,BATRK,ATLANTA BRAVES HOLDINGS INC - C,304082,-21060,12.98M,-899.26K,-6.5%,0.02%
00766T100,ACM,AECOM TECHNOLOGY CORP,855,-10684,72.5K,-905.99K,-92.6%,<.01%
05605H100,BWXT,BWX TECHNOLOGIES INC,189244,-4450,38.7M,-909.98K,-2.3%,0.05%
723484AK7,PNW,PINNACLE WEST CAPITAL CORP CVT,123748,-9113,12.47M,-918.13K,-6.9%,0.02%
50012A108,KGS,KODIAK GAS SERVICES INC,443304,-15840,25.85M,-923.79K,-3.4%,0.03%
733174700,BPOP,POPULAR INC,195802,-7026,26.27M,-942.68K,-3.5%,0.04%
147528103,CASY,CASEYS GENERAL STORES INC,51829,-1312,37.72M,-954.95K,-2.5%,0.05%
911684108,AD,ARRAY DIGITAL INFRASTRUCTURE I,740481,-21205,34.17M,-978.4K,-2.8%,0.05%
023939101,AMTM,AMENTUM HOLDINGS INC,1081336,-37594,28.2M,-980.45K,-3.4%,0.04%
928881101,VNT,VONTIER CORP,942653,-27936,33.44M,-990.89K,-2.9%,0.04%
636180101,NFG,NATIONAL FUEL GAS CO,0,-12413,0,-993.78K,CLOSE,0%
85254J102,STAG,STAG INDUSTRIAL INC,324953,-27676,11.72M,-998K,-7.8%,0.02%
313148306,AGM,FEDERAL AGRIC MTG CORP-CL C,218503,-6822,32.41M,-1.01M,-3%,0.04%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,639,-5826,115.49K,-1.05M,-90.1%,<.01%
464286806,EWG,ISHARES MSCI GERMANY ETF,0,-25750,0,-1.09M,CLOSE,0%
98850P109,YUMC,YUM CHINA HOLDINGS INC,4293911,-23317,209.46M,-1.14M,-0.5%,0.28%
16115Q308,GTLS,CHART INDUSTRIES INC,482,-5510,99.75K,-1.14M,-92%,<.01%
464286772,EWY,ISHARES MSCI SOUTH KOREA CAP ETF,0,-11850,0,-1.15M,CLOSE,0%
278768106,SATS,ECHOSTAR HOLDING CORP-A,0,-10914,0,-1.19M,CLOSE,0%
651639106,NEM,NEWMONT MNG,22236,-10984,2.41M,-1.19M,-33.1%,<.01%
868459108,SUPN,SUPERNUS PHARMACEUTICALS INC,1425779,-23063,73.7M,-1.19M,-1.6%,0.1%
750940108,RAL,RALLIANT CORP,340759,-28963,14.17M,-1.2M,-7.8%,0.02%
194162103,CL,COLGATE PALMOLIVE,56308,-14226,4.8M,-1.21M,-20.2%,<.01%
745867101,PHM,PULTE GROUP INC,1097,-10362,129.05K,-1.22M,-90.4%,<.01%
92242T101,VVX,V2X Inc,261892,-18626,17.94M,-1.28M,-6.6%,0.02%
81730H109,S,SENTINELONE INC -CLASS A,0,-85543,0,-1.28M,CLOSE,0%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-8955,0,-1.29M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP CL A,254265,-47021,7.3M,-1.35M,-15.6%,<.01%
02043QAB3,ALNY,ALNYLAM PHARMACEUTICALS CVT,4860,-4183,1.61M,-1.38M,-46.3%,<.01%
464287432,TLT,ISHARES 20PLUS YEAR TREASURY BD ETF,0,-16261,0,-1.42M,CLOSE,0%
83443Q103,SOLS,SOLSTICE ADVANCED MATERIALS,467035,-18747,35.57M,-1.43M,-3.9%,0.05%
036752103,ELV,ELEVANCE HEALTH INC,4502,-5000,1.32M,-1.46M,-52.6%,<.01%
624756102,MLI,MUELLER INDUSTTRIES INC,104020,-13357,11.53M,-1.48M,-11.4%,0.02%
801056102,SANM,SANMINA CORP,0,-10033,0,-1.51M,CLOSE,0%
291011104,EMR,EMERSON ELEC,39599,-11760,5.19M,-1.54M,-22.9%,<.01%
87422Q109,TLN,TALEN ENERGY CORP,80334,-4902,25.65M,-1.56M,-5.8%,0.03%
007973AE0,AEIS,ADVANCED ENERGY IND CVT,75461,-4880,24.35M,-1.57M,-6.1%,0.03%
12763L105,CDRE,CADRE HOLDINGS INC,615546,-51348,18.88M,-1.58M,-7.7%,0.03%
651718504,NPKI,NPK INTERNATIONAL INC,1177993,-109037,17.07M,-1.58M,-8.5%,0.02%
22266T109,CPNG,COUPANG LLC - A,0,-67098,0,-1.58M,CLOSE,0%
773903109,ROK,ROCKWELL AUTOMATION INC,0,-4178,0,-1.63M,CLOSE,0%
928254101,VIRT,VIRTU FINANCIAL INC-CLASS A,57289,-37890,2.52M,-1.67M,-39.8%,<.01%
516544103,LNTH,LANTHEUS HOLDINGS INC,139787,-22628,10.6M,-1.72M,-13.9%,0.01%
828806109,SPG,SIMON PROPERTY GROUP INC,37607,-9220,7.01M,-1.72M,-19.7%,<.01%
464287226,AGG,ISHARES CORE U.S. AGGREGATE BOND ETF,0,-17449,0,-1.74M,CLOSE,0%
42226A107,HQY,HEALTHEQUITY INC,931906,-21166,77.88M,-1.77M,-2.2%,0.1%
84858T772,EUAD,SELECT STOXX EUR AER DE ETF,73352,-43848,2.99M,-1.79M,-37.4%,<.01%
68170A108,OMDA,OMADA HEALTH INC,1712776,-142945,21.53M,-1.8M,-7.7%,0.03%
G48833118,WFRD,WEATHERFORD INTL,118945,-19463,11.25M,-1.84M,-14.1%,0.02%
46138G649,QQQM,INVESCO NASDAQ 100 ETF,0,-7430,0,-1.88M,CLOSE,0%
654106103,NKE,NIKE INC CL B,7927988,-35794,418.76M,-1.89M,-0.4%,0.56%
19046P209,CCB,COASTAL FINANCIAL CORP,304788,-25442,23.19M,-1.94M,-7.7%,0.03%
G98239109,XP,XP INC - CLASS A,213082,-104922,4.06M,-2M,-33%,<.01%
70339W104,PTRN,PATTERN GROUP INC,1970677,-164486,24.5M,-2.04M,-7.7%,0.03%
141788109,CARG,CARGURUS INC,729016,-60867,24.82M,-2.07M,-7.7%,0.03%
258278100,DORM,DORMAN PRODUCTS INC,241960,-20190,25.25M,-2.11M,-7.7%,0.03%
464288588,MBB,ISHARES MBS ETF,0,-22150,0,-2.11M,CLOSE,0%
70439P108,PAY,PAYMENTUS HOLDINGS INC-A,1004321,-83852,25.51M,-2.13M,-7.7%,0.03%
00847J105,AGYS,AGILYSYS INC,360502,-30093,25.65M,-2.14M,-7.7%,0.03%
375558103,GILD,GILEAD SCIENCES INC,46065,-15424,6.42M,-2.15M,-25.1%,<.01%
918284100,VSEC,VSE CORP,242376,-11660,44.69M,-2.15M,-4.6%,0.06%
98138H101,WDAY,WORKDAY INC,2079300,-16854,270.14M,-2.19M,-0.8%,0.36%
97717W422,EPI,WISDOMTREE INDIA EARNINGS,9992,-54739,407.67K,-2.23M,-84.6%,<.01%
126402106,CSW,CSW INDUSTRIALS INC,103243,-8614,26.9M,-2.24M,-7.7%,0.04%
01625V104,ALHC,ALIGNMENT HEALTHCARE INC,2106068,-129990,37.11M,-2.29M,-5.8%,0.05%
91307C102,UTHR,UNITED THERAPEUTICS CORP,323,-3927,191.67K,-2.33M,-92.4%,<.01%
79466L302,CRM,SALESFORCE.COM INC,6056754,-12609,1.13B,-2.35M,-0.2%,1.5%
78463V107,GLD,SPDR GOLD TRUST,5750,-5500,2.47M,-2.37M,-48.9%,<.01%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,407836,-34037,28.61M,-2.39M,-7.7%,0.04%
78467V608,SRLN,SPDR BLACKSTONE/GSO SEN LOAN,0,-57875,0,-2.39M,CLOSE,0%
30040P103,EVTC,EVERTEC INC,1024262,-85464,28.9M,-2.41M,-7.7%,0.04%
464287184,FXI,ISHARES FTSE CHINA 25 INDEX FU,58182,-67318,2.09M,-2.42M,-53.6%,<.01%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,527981,-44046,30.09M,-2.51M,-7.7%,0.04%
264147109,DCO,DUCOMMUN INC,252529,-21076,30.81M,-2.57M,-7.7%,0.04%
92346J108,VCEL,VERICEL CORP,975447,-81258,31.38M,-2.61M,-7.7%,0.04%
80706P103,SRRK,SCHOLAR ROCK HOLDING CORP,638629,-53284,31.4M,-2.62M,-7.7%,0.04%
52476L109,LGN,LEGENCE CORP-CL A,900657,-46454,50.85M,-2.62M,-4.9%,0.07%
91324P102,UNH,UNITEDHEALTH GROUP,166589,-9760,45.08M,-2.64M,-5.5%,0.06%
98420N105,XENE,XENON PHARMACEUTICALS INC,564897,-47135,32.85M,-2.74M,-7.7%,0.04%
26441C204,DUK,DUKE ENERGY CORP,59373,-21057,7.77M,-2.76M,-26.2%,0.01%
447462102,HURN,HURON CONSULTING GROUP INC,260212,-21713,33.17M,-2.77M,-7.7%,0.04%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,367894,-24183,43.42M,-2.85M,-6.2%,0.06%
665531AJ8,NOG,NORTHERN OIL AND GAS INC CV,0,-133020,0,-2.86M,CLOSE,0%
377322102,GKOS,GLAUKOS CORP,421240,-26565,45.35M,-2.86M,-5.9%,0.06%
09260D107,BX,BLACKSTONE GROUP LP,0,-18781,0,-2.89M,CLOSE,0%
25809K105,DASH,DOORDASH INC - A,0,-12984,0,-2.94M,CLOSE,0%
46434V100,SLQD,ISHARES 0-5 YR INV GRD CORP,112759,-59241,5.69M,-2.99M,-34.4%,<.01%
12572Q105,CME,CME GROUP INC.,14377,-10292,4.25M,-3.04M,-41.7%,<.01%
925550105,VIAV,VIAVI SOLUTION INC,1176860,-92769,39.17M,-3.09M,-7.3%,0.05%
244199105,DE,DEERE & CO,1374811,-5571,774.43M,-3.14M,-0.4%,1%
G6700G107,NVT,NVENT ELECTRIC PLC,138129,-26959,16.34M,-3.19M,-16.3%,0.02%
750491102,RDNT,RADNET INC,686215,-57257,38.35M,-3.2M,-7.7%,0.05%
30257X104,FBK,FB FINANCIAL CORP,912604,-62111,47.4M,-3.23M,-6.4%,0.06%
38526M106,LOPE,GRAND CANYON EDUCATION INC,228530,-19068,38.86M,-3.24M,-7.7%,0.05%
60471A101,MIR,MIRION TECHNOLOGIES INC,2670228,-175391,49.64M,-3.26M,-6.2%,0.07%
127203107,WHD,CACTUS INC-CLASS A,843693,-70398,39.97M,-3.33M,-7.7%,0.05%
742718109,PG,PROCTER & GAMBLE CO/THE,40929,-23180,5.91M,-3.35M,-36.2%,<.01%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,465102,-38799,40.45M,-3.37M,-7.7%,0.05%
147448104,CWST,CASELLA WASTE SYSTEMS INC CL A,608654,-42609,48.29M,-3.38M,-6.5%,0.06%
04956D107,ATMU,ATMUS FILTRATION TECHNOLOGIE,292366,-59621,16.6M,-3.38M,-16.9%,0.02%
98585X104,YETI,YETI HOLDINGS INC,1316095,-92945,48.16M,-3.4M,-6.6%,0.06%
G87110105,FTI,TECHNIPFMC PLC,518372,-49364,35.84M,-3.41M,-8.7%,0.05%
26614N102,DD,DUPONT DE NEMOURS INC,327498,-74650,15M,-3.42M,-18.6%,0.02%
69343T107,PJT,PJT PARTNERS INC - A,295584,-24661,41.3M,-3.45M,-7.7%,0.06%
29358P101,ENSG,ENSIGN GROUP INC/THE,206125,-17199,41.53M,-3.47M,-7.7%,0.06%
30231G102,XOM,EXXON MOBIL CORP,62204,-20527,10.55M,-3.48M,-24.8%,0.01%
750917106,RMBS,RAMBUS INC,659835,-40498,56.77M,-3.48M,-5.8%,0.08%
30040W108,ES,EVERSOURCE ENERGY,0,-52696,0,-3.55M,CLOSE,0%
922042858,VWO,VANGUARD FTSE EMERGING MARKETS ETF,0,-67753,0,-3.64M,CLOSE,0%
N07059210,ASML,ASML HOLDING NV,3969,-2769,5.24M,-3.66M,-41.1%,<.01%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,475324,-39657,43.91M,-3.66M,-7.7%,0.06%
343412AJ1,FLR,FLUOR CORP CVT,175190,-79087,8.17M,-3.69M,-31.1%,0.01%
P73684113,OSW,ONESPAWORLD HOLDINGS LTD,1934839,-161429,44.4M,-3.7M,-7.7%,0.06%
303075105,FDS,FACTSET RESEARCH SYSTEMS INC,1478028,-17132,320.72M,-3.72M,-1.1%,0.43%
009066101,ABNB,AIRBNB INC,1124819,-29643,142.04M,-3.74M,-2.6%,0.19%
465741AQ9,ITRI,ITRON INC CVT,50642,-42877,4.54M,-3.84M,-45.8%,<.01%
478160104,JNJ,JOHNSON & JOHNSON,2983,-15791,729.23K,-3.86M,-84.1%,<.01%
67059NAK4,NTNX,NUTANIX INC CVT,121701,-101791,4.63M,-3.87M,-45.5%,<.01%
450056AB2,IRTC,IRHYTHM TECHNOLOGIES INC CVT,0,-21940,0,-3.89M,CLOSE,0%
110122108,BMY,BRISTOL MYERS SQUIBB,158632,-64612,9.62M,-3.92M,-28.9%,0.01%
420261109,HWKN,HAWKINS INC,50765,-25676,7.8M,-3.94M,-33.6%,0.01%
55405W104,MYRG,MYR GROUP INC/DELAWARE,170059,-14194,48.01M,-4.01M,-7.7%,0.06%
92552R406,PRSU,PURSUIT ATTRACTIONS AND HOSPITALITY INC,208742,-110398,7.65M,-4.04M,-34.6%,0.01%
M7516K103,NVMI,NOVA MEASURING INSTRUMENTS,66746,-9558,28.99M,-4.15M,-12.5%,0.04%
G01767105,ALKS,ALKERMES INC,1784581,-117941,63.1M,-4.17M,-6.2%,0.08%
703343103,PATK,PATRICK INDUSTRIES INC,450224,-37567,50.01M,-4.17M,-7.7%,0.07%
737446AT1,POST,POST HOLDINGS INC CVT,89337,-42572,8.83M,-4.21M,-32.3%,0.01%
428291108,HXL,HEXCEL CORP,805513,-52198,65.19M,-4.22M,-6.1%,0.09%
300426103,ECG,EVERUS CONSTRUCTION GROUP,430548,-35933,50.83M,-4.24M,-7.7%,0.07%
671044105,OSIS,OSI SYSTEMS INC,191467,-15979,50.84M,-4.24M,-7.7%,0.07%
92846Q107,COCO,VITA COCO CO INC/THE,1072649,-89521,51.39M,-4.29M,-7.7%,0.07%
70450Y103,PYPL,PAYPAL HOLDINGS INC,6327407,-95417,286.19M,-4.32M,-1.5%,0.39%
670100205,NVO,NOVO-NORDISK A/S SPONS ADR,17017315,-118069,625.39M,-4.34M,-0.7%,0.84%
559663109,MGY,MAGNOLIA OIL & GAS CORP - A,2179644,-138124,68.81M,-4.36M,-6%,0.09%
53190C102,LTH,LIFE TIME GROUP HOLDINGS INC,2582571,-162863,69.57M,-4.39M,-5.9%,0.09%
494368103,KMB,KIMBERLY CLARK,55970,-45508,5.4M,-4.39M,-44.8%,<.01%
485924104,KRMN,KARMAN HOLDINGS INC,278677,-56636,22.31M,-4.53M,-16.9%,0.03%
969457100,WMB,WILLIAMS COS INC,60689,-63108,4.42M,-4.59M,-51%,<.01%
81180WBL4,STX,SEAGATE HDD CAYMAN,59948,-11845,23.49M,-4.64M,-16.5%,0.03%
675232102,OII,OCEANEERING INTL INC,1700289,-131145,60.31M,-4.65M,-7.2%,0.08%
039653100,ACA,ARCOSA INC,793076,-44166,84.18M,-4.69M,-5.3%,0.11%
90353TAM2,UBER,UBER TECHNOLOGIES INC CVT,179409,-68097,12.9M,-4.9M,-27.5%,0.02%
911312106,UPS,UNITED PARCEL SERVICE CL B,28460,-50853,2.8M,-5M,-64.1%,<.01%
21044C107,ROAD,CONSTRUCTION PARTNERS INC-A,541842,-45211,60.21M,-5.02M,-7.7%,0.08%
958102AT2,WDC,WESTERN DIGITAL CORP CVT,14810,-18891,4.01M,-5.11M,-56.1%,<.01%
45104G104,IBN,ICICI BANK LTD -SP ADR,108461,-211612,2.81M,-5.48M,-66.1%,<.01%
859241101,STRL,STERLING CONSTRUCTION CO,161706,-13474,65.86M,-5.49M,-7.7%,0.09%
07831C103,BRBR,BELLRING BRANDS INC,0,-209085,0,-5.59M,CLOSE,0%
125141101,CECO,CECO ENVIRONMENTAL CORP,229014,-98495,13.64M,-5.87M,-30.1%,0.02%
53220K504,LGND,LIGAND PHARMACEUTICALS CL B,353209,-29468,70.52M,-5.88M,-7.7%,0.09%
852234103,XYZ,BLOCK INC,7423669,-98390,446.76M,-5.92M,-1.3%,0.6%
26969P108,EXP,EAGLE MATERIALS INC,4475,-31633,847.74K,-5.99M,-87.6%,<.01%
53263P105,LMB,LIMBACH HOLDINGS INC,0,-77354,0,-6.02M,CLOSE,0%
695156109,PKG,PACKAGING CORP OF AMERICA,89948,-28828,19.09M,-6.12M,-24.3%,0.03%
902252AB1,TYL,TYLER TECHNOLOGIES INC CVT,0,-13874,0,-6.3M,CLOSE,0%
40171VAC4,GWRE,GUIDEWIRE SOFTWARE INC CVT,36420,-42567,5.45M,-6.37M,-53.9%,<.01%
69553P100,PD,PAGERDUTY INC,47912,-1045051,297.54K,-6.49M,-95.6%,<.01%
G4705A100,ICLR,ICON PLC,8665,-58912,958.82K,-6.52M,-87.2%,<.01%
97650W108,WTFC,WINTRUST FINANCIAL CORP,107113,-48289,14.88M,-6.71M,-31.1%,0.02%
681116109,OLLI,OLLIES BARGAIN OUTLET HOLDI,132362,-73018,12.18M,-6.72M,-35.6%,0.02%
46571Y107,IIIV,I3 VERTICALS INC-CLASS A,0,-268245,0,-6.76M,CLOSE,0%
988498101,YUM,YUM! BRANDS INC,3741574,-43481,581.74M,-6.76M,-1.1%,0.78%
006739106,ADUS,ADDUS HOMECARE CORP,0,-63017,0,-6.77M,CLOSE,0%
46138G508,BKLN,INVESCO SENIOR LOAN,1586632,-341939,32.38M,-6.98M,-17.7%,0.04%
296315104,ESE,ESCO TECHNOLOGIES,300753,-25090,84.62M,-7.06M,-7.7%,0.11%
718968100,PXED,PHOENIX EDUCATION PARTNERS I,0,-237333,0,-7.19M,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1363758,-14711,670.33M,-7.23M,-1.1%,0.9%
46120E602,ISRG,INTUITIVE SURGICAL INC,1699693,-15794,783.54M,-7.28M,-0.9%,1.1%
04351P101,ASND,ASCENDIS PHARMA A/S - ADR,80405,-31835,18.39M,-7.28M,-28.4%,0.02%
739128106,POWL,POWELL INDUSTRIES INC,35851,-14560,19.4M,-7.88M,-28.9%,0.03%
84921RAB6,SPOT,SPOTIFY USA INC CVT,0,-13581,0,-7.89M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC - CLASS A,14403445,-66724,1.71B,-7.91M,-0.5%,2.3%
82452J109,FOUR,SHIFT4 PAYMENTS INC-CLASS A,15406,-181069,673.69K,-7.92M,-92.2%,<.01%
747525103,QCOM,QUALCOMM INC,4199416,-63138,540.8M,-8.13M,-1.5%,0.73%
922908736,VUG,VANGUARD GROWTH ETF,18265,-18705,7.98M,-8.17M,-50.6%,0.01%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,111612,-116975,8.13M,-8.53M,-51.2%,0.01%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,84445,-59524,12.63M,-8.9M,-41.3%,0.02%
784117103,SEIC,SEI INVESTMENTS CO,8628879,-115755,677.11M,-9.08M,-1.3%,0.91%
855244109,SBUX,STARBUCKS CORP,9376448,-102308,840.04M,-9.17M,-1.1%,1.1%
21874C102,CNM,CORE & MAIN INC-CLASS A,27166,-186897,1.34M,-9.23M,-87.3%,<.01%
536797103,LAD,LITHIA MOTORS INC - CL A,6264,-37165,1.56M,-9.28M,-85.6%,<.01%
58933Y105,MRK,MERCK & CO. INC.,74671,-80639,8.98M,-9.7M,-51.9%,0.01%
235825205,DAN,DANA HOLDING CORP,1302384,-289384,43.83M,-9.74M,-18.2%,0.06%
62886E108,VYX,NCR Voyix Corp,0,-966435,0,-9.86M,CLOSE,0%
05464T104,AXSM,AXSOME THERAPEUTICS INC,256625,-58766,43.37M,-9.93M,-18.6%,0.06%
T9224W109,STVN,STEVANATO GROUP SPA,57904,-730376,796.18K,-10.04M,-92.7%,<.01%
48666K109,KBH,KB HOME CORP,0,-182047,0,-10.27M,CLOSE,0%
50155Q100,KD,KYNDRYL HOLDINGS INC-W/I,0,-390593,0,-10.37M,CLOSE,0%
615394202,MOGA,MOOG INC CL A,211063,-36042,61.77M,-10.55M,-14.6%,0.08%
46266C105,IQV,IQVIA HOLDINGS INC,9045,-62097,1.54M,-10.59M,-87.3%,<.01%
607828100,MOD,MODINE MANUFACTURING CO,150695,-49626,32.66M,-10.75M,-24.8%,0.04%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,927717,-553418,18.15M,-10.82M,-37.4%,0.02%
077347300,BELFB,BEL FUSE INC-CL B,145648,-55064,28.84M,-10.9M,-27.4%,0.04%
02079K107,GOOG,ALPHABET INC-CL C,2847659,-38303,816.88M,-10.99M,-1.3%,1.1%
302130109,EXPD,EXPEDITORS INTL WASH INC,5614806,-77680,804.21M,-11.13M,-1.4%,1.1%
75524B104,RBC,RBC BEARINGS INC,204032,-21309,110.81M,-11.57M,-9.5%,0.15%
465741106,ITRI,ITRON INC,287930,-131550,25.81M,-11.79M,-31.4%,0.03%
405024100,HAE,HAEMONETICS CORP,0,-154247,0,-12.36M,CLOSE,0%
894164102,TNL,TRAVEL PLUS LEISURE CO,27482,-187680,1.9M,-12.99M,-87.2%,<.01%
20602D101,CNXC,CONCENTRIX CORP,21124,-479217,577.95K,-13.11M,-95.8%,<.01%
55306N104,MKSI,MKS INC,127131,-57102,29.22M,-13.12M,-31%,0.04%
46434V407,SHYG,ISHARES 0-5 YR HY CORP BOND,154258,-311742,6.53M,-13.19M,-66.9%,<.01%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,4003821,-29704,1.79B,-13.26M,-0.7%,2.4%
338307101,FIVN,FIVE9 INC,37195,-877673,564.25K,-13.31M,-95.9%,<.01%
052769106,ADSK,AUTODESK INC,5740231,-56656,1.37B,-13.56M,-1%,1.8%
46434G103,IEMG,ISHARES CORE MSCI EMERGING,0,-205221,0,-13.79M,CLOSE,0%
50077B207,KTOS,KRATOS DEFENSE & SECURITY SOLUTIONS INC,382466,-196720,26.97M,-13.87M,-34%,0.04%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,553109,-110710,69.39M,-13.89M,-16.7%,0.09%
M6191J100,FROG,JFROG LTD,415899,-296866,19.52M,-13.93M,-41.6%,0.03%
589378108,MRCY,MERCURY COMPUTER SYSTEMS INC,645932,-205885,47.09M,-15.01M,-24.2%,0.06%
498894104,KNF,KNIFE RIVER CORP,218864,-190072,17.87M,-15.52M,-46.5%,0.02%
82982L103,SITE,SITEONE LANDSCAPE SUPPLY INC,213098,-120319,28.37M,-16.02M,-36.1%,0.04%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,311740,-1546072,3.27M,-16.2M,-83.2%,<.01%
302081104,EXLS,EXLSERVICE HOLDINGS INC,0,-384887,0,-16.33M,CLOSE,0%
66987V109,NVS,NOVARTIS AG SPON ADR,5426100,-108115,828.84M,-16.51M,-2%,1.1%
G6564A105,NOMD,NOMAD FOODS LTD,90833,-1765894,872.9K,-16.97M,-95.1%,<.01%
75886F107,REGN,REGENERON PHARMACEUTICALS,1912310,-22016,1.48B,-17.01M,-1.1%,2%
M2682V108,CYBR,CYBERARK SOFTWARE LTD/ISRAEL,0,-38849,0,-17.33M,CLOSE,0%
532206109,LIF,LIFE360 INC,0,-280074,0,-17.96M,CLOSE,0%
254687106,DIS,THE WALT DISNEY CO,13991645,-189943,1.35B,-18.31M,-1.3%,1.8%
22160K105,COST,COSTCO WHOLESALE CORP,192642,-18511,191.95M,-18.44M,-8.8%,0.26%
69376K106,PX,P10 INC-A,0,-1900991,0,-18.65M,CLOSE,0%
097023105,BA,BOEING CO,14061954,-98105,2.8B,-19.53M,-0.7%,3.8%
482480100,KLAC,KLA-TENCOR CORPORATION,124783,-13453,183.73M,-19.81M,-9.7%,0.25%
46625H100,JPM,JP MORGAN CHASE & CO,640498,-67648,188.41M,-19.9M,-9.6%,0.25%
000361105,AIR,AAR CORP,638885,-185398,69.93M,-20.29M,-22.5%,0.09%
171779309,CIEN,CIENA CORP,91313,-54669,35.45M,-21.22M,-37.4%,0.05%
958102105,WDC,WESTERN DIGITAL CORP,87059,-78670,23.55M,-21.28M,-47.5%,0.03%
03674X106,AR,ANTERO RESOURCES CORP,421210,-501820,17.88M,-21.3M,-54.4%,0.02%
03820C105,AIT,APPLIED INDUSTRIAL TECH INC,121246,-89656,32.17M,-23.79M,-42.5%,0.04%
85914M107,STEP,STEPSTONE GROUP INC-CLASS A,0,-381770,0,-24.5M,CLOSE,0%
87305R109,TTMI,TTM TECHNOLOGIES,535996,-254055,52.22M,-24.75M,-32.2%,0.07%
61174X109,MNST,MONSTER BEVERAGE CORPORATION,25905224,-363343,1.88B,-26.33M,-1.4%,2.5%
67103H107,ORLY,O'REILLY AUTOMOTIVE INC COMMON STOCK NEW,2107746,-312956,194.57M,-28.89M,-12.9%,0.26%
38141G104,GS,GOLDMAN SACHS GROUP,213185,-35421,180.35M,-29.97M,-14.2%,0.24%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,0,-295627,0,-30.42M,CLOSE,0%
70975L107,PEN,PENUMBRA INC,358,-93279,117.56K,-30.63M,-99.6%,<.01%
00724F101,ADBE,ADOBE SYS,0,-95127,0,-33.29M,CLOSE,0%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,0,-925467,0,-34.24M,CLOSE,0%
Y95308105,WVE,WAVE LIFE SCIENCES PTE LTD,0,-2040223,0,-34.68M,CLOSE,0%
55405Y100,MTSI,MA-COM TECHNOLOGY SOLUTIONS,322459,-161915,71.61M,-35.96M,-33.4%,0.1%
01741R102,ATI,ALLEGHENY TECHNOLOGIES INC,653416,-282257,95.05M,-41.06M,-30.2%,0.13%
278768AB2,SATS,ECHOSTAR CORP CVT,1563885,-356976,183.08M,-41.79M,-18.6%,0.25%
874039100,TSM,TAIWAN SEMICONDUCTOR ADR,654098,-132649,221.05M,-44.83M,-16.9%,0.3%
05969A105,TBBK,BANCORP INC,133862,-903701,7.19M,-48.56M,-87.1%,<.01%
235851102,DHR,DANAHER CORP,556853,-258672,105.58M,-49.04M,-31.7%,0.14%
