CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82509L107,SHOP,SHOPIFY INC,7065,-832,789.69K,-93K,-10.5%,0.05%
G29183103,ETN,EATON CORP PLC,1322,-275,454.15K,-94.47K,-17.2%,0.03%
G54950103,LIN,LINDE PLC,6012,-192,3M,-95.86K,-3.1%,0.18%
228368106,CCK,CROWN HLDGS INC,7000,-1060,687.54K,-104.11K,-13.2%,0.04%
21873S108,CRWV,COREWEAVE INC,8136,-1529,562.61K,-105.73K,-15.8%,0.03%
464287226,AGG,ISHARES TR,5428,-1155,537.6K,-114.39K,-17.5%,0.03%
24703L202,DELL,DELL TECHNOLOGIES INC,8598,-712,1.42M,-117.24K,-7.6%,0.08%
68236H204,ONDS,ONDAS HLDGS INC,0,-12569,0,-122.67K,CLOSE,0%
72200W106,PML,PIMCO MUN INCOME FD II,44787,-16994,330.98K,-125.59K,-27.5%,0.02%
81369Y506,XLE,SELECT SECTOR SPDR TR,131332,-2052,8.14M,-127.14K,-1.5%,0.48%
30303M102,META,META PLATFORMS INC,14038,-278,7.53M,-149.11K,-1.9%,0.45%
464288687,PFF,ISHARES TR,17215,-5076,518.51K,-152.89K,-22.8%,0.03%
78433H303,SPYI,NEOS ETF TRUST,19847,-3237,952.18K,-155.3K,-14%,0.06%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,1730,-864,325.33K,-162.48K,-33.3%,0.02%
437076102,HD,HOME DEPOT INC,48508,-508,15.69M,-164.34K,-1%,0.93%
65345N106,NN,NEXTNAV INC,0,-10268,0,-170.86K,CLOSE,0%
670100205,NVO,NOVO-NORDISK A S,397175,-4958,14.02M,-174.97K,-1.2%,0.83%
983793100,XPO,XPO INC,37011,-973,6.9M,-181.37K,-2.6%,0.41%
316092600,FHLC,FIDELITY COVINGTON TRUST,86045,-2654,5.92M,-182.57K,-3%,0.35%
594972408,MSTR,STRATEGY INC,2143,-1512,260.2K,-183.58K,-41.4%,0.02%
464287507,IJH,ISHARES TR,21684,-2825,1.42M,-185.29K,-11.5%,0.08%
922042775,VEU,VANGUARD INTL EQUITY INDEX F,3186,-2621,231.75K,-190.65K,-45.1%,0.01%
172908105,CTAS,CINTAS CORP,15445,-1180,2.61M,-199.02K,-7.1%,0.16%
743315103,PGR,PROGRESSIVE CORP,0,-879,0,-200.2K,CLOSE,0%
92847W103,VITL,VITAL FARMS INC,0,-6350,0,-202.82K,CLOSE,0%
464287572,IOO,ISHARES TR,0,-1604,0,-203.18K,CLOSE,0%
009066101,ABNB,AIRBNB INC,11660,-1681,1.44M,-206.92K,-12.6%,0.09%
31609A305,FELG,FIDELITY COVINGTON TRUST,0,-4968,0,-207.16K,CLOSE,0%
74347R206,QLD,PROSHARES TR,0,-3000,0,-211.23K,CLOSE,0%
97717Y790,NTSX,WISDOMTREE TR,0,-3887,0,-213.05K,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,10636,-14067,161.14K,-213.12K,-56.9%,<.01%
055622104,BP,BP PLC,0,-6181,0,-214.67K,CLOSE,0%
032108524,QDVO,AMPLIFY ETF TR,0,-7433,0,-215.7K,CLOSE,0%
278277108,EOS,EATON VANCE ENHANCED EQUITY,0,-9292,0,-217.52K,CLOSE,0%
133131102,CPT,CAMDEN PPTY TR,0,-2000,0,-220.16K,CLOSE,0%
989701107,ZION,ZIONS BANCORPORATION N A,0,-3792,0,-221.98K,CLOSE,0%
38747R827,NVDL,GRANITESHARES ETF TR,0,-2528,0,-222.48K,CLOSE,0%
464287606,IJK,ISHARES TR,0,-2344,0,-227.09K,CLOSE,0%
90384S303,ULTA,ULTA BEAUTY INC,0,-380,0,-229.9K,CLOSE,0%
101137107,BSX,BOSTON SCIENTIFIC CORP,21214,-3803,1.33M,-239.32K,-15.2%,0.08%
92204A702,VGT,VANGUARD WORLD FD,2906,-358,1.94M,-239.41K,-11%,0.12%
25459Y694,FAS,DIREXION SHS ETF TR,0,-1426,0,-240.11K,CLOSE,0%
74933W452,TBIL,RBB FD INC,0,-4900,0,-244.41K,CLOSE,0%
316188309,FBND,FIDELITY MERRIMACK STR TR,15183,-5392,690.54K,-245.23K,-26.2%,0.04%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-1168,0,-251.06K,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,0,-6631,0,-251.71K,CLOSE,0%
464288448,IDV,ISHARES TR,0,-6386,0,-251.93K,CLOSE,0%
749607107,RLI,RLI CORP,0,-4001,0,-255.96K,CLOSE,0%
717081103,PFE,PFIZER INC,17761,-9219,493.23K,-256.02K,-34.2%,0.03%
91680M107,UPST,UPSTART HLDGS INC,0,-5961,0,-260.69K,CLOSE,0%
78464A409,SPYG,SPDR SERIES TRUST,0,-2469,0,-263.44K,CLOSE,0%
31613E103,FETH,FIDELITY ETHEREUM FD,0,-9587,0,-283.88K,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-1078,0,-285.66K,CLOSE,0%
892356106,TSCO,TRACTOR SUPPLY CO,65017,-6298,2.95M,-285.99K,-8.8%,0.18%
46436E718,SGOV,ISHARES TR,3084,-2901,310.41K,-291.99K,-48.5%,0.02%
415858109,HROW,HARROW INC,0,-6000,0,-294K,CLOSE,0%
464287598,IWD,ISHARES TR,0,-1416,0,-297.79K,CLOSE,0%
464287408,IVE,ISHARES TR,44811,-1446,9.3M,-300.24K,-3.1%,0.55%
464287168,DVY,ISHARES TR,10998,-2089,1.65M,-313.41K,-16%,0.1%
06643P104,BFIN,BANKFINANCIAL CORP,0,-26667,0,-320K,CLOSE,0%
114340102,AZTA,AZENTA INC,0,-9750,0,-324.29K,CLOSE,0%
09260D107,BX,BLACKSTONE INC,0,-2151,0,-331.59K,CLOSE,0%
464287150,ITOT,ISHARES TR,0,-2350,0,-349.36K,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-1647,0,-370.52K,CLOSE,0%
92206C102,VGSH,VANGUARD SCOTTSDALE FDS,0,-7072,0,-415.31K,CLOSE,0%
363225202,GALT,GALECTIN THERAPEUTICS INC,0,-101600,0,-422.66K,CLOSE,0%
389930207,BTC,GRAYSCALE BITCOIN MINI TR ET,0,-12515,0,-484.72K,CLOSE,0%
25460E661,DFEN,DIREXION SHARES ETF TRUST,342983,-9552,19.46M,-542.08K,-2.7%,1.2%
464287309,IVW,ISHARES TR,104975,-6838,11.41M,-743.36K,-6.1%,0.68%
142339100,CSL,CARLISLE COS INC,0,-4832,0,-1.55M,CLOSE,0%
25459W458,SOXL,DIREXION SHARES ETF TRUST,777775,-72212,31.59M,-2.93M,-8.5%,1.9%
67066G104,NVDA,NVIDIA CORPORATION,1397033,-33747,230.75M,-5.57M,-2.4%,13.7%
Total,,,,,1.68B,19.49M,+1.1%,100%
